0.000000000000000000e+00 3.940840000000000000e+06 3.940832000000000000e+06 3.940850000000000000e+06 3.940838000000000000e+06
3.030303000000000163e-02 4.747046000000000000e+06 4.747023000000000000e+06 4.746995000000000000e+06 4.747121000000000000e+06
6.060606000000000326e-02 2.886757500000000000e+06 2.886852500000000000e+06 2.886852000000000000e+06 2.886568000000000000e+06
9.090908999999999796e-02 1.516757000000000000e+06 1.516848350000000093e+06 1.516824199999999953e+06 1.516598500000000000e+06
1.212121000000000032e-01 4.616394000000000000e+06 4.616391500000000000e+06 4.616418500000000000e+06 4.616372500000000000e+06
1.515151999999999888e-01 3.102332000000000000e+06 3.102506000000000000e+06 3.102497000000000000e+06 3.101992500000000000e+06
1.818182000000000131e-01 4.209711000000000000e+06 4.209593000000000000e+06 4.209606000000000000e+06 4.209933500000000000e+06
2.121212000000000097e-01 5.734210500000000000e+06 5.731375500000000000e+06 5.731639500000000000e+06 5.739616500000000000e+06
2.424242000000000063e-01 7.099049500000000000e+06 6.648928500000000000e+06 6.649734000000000000e+06 7.998486000000000000e+06
2.727273000000000058e-01 7.104428000000000000e+06 5.810871000000000000e+06 5.762543500000000000e+06 9.739874000000000000e+06
3.030302999999999747e-01 -6.358747000000000000e+06 -2.925470000000000000e+06 -2.642109000000000000e+06 -1.350866000000000000e+07
3.333332999999999990e-01 -3.501637500000000000e+07 -2.755070500000000000e+07 -2.779486500000000000e+07 -4.970354500000000000e+07
3.636364000000000263e-01 -4.085983500000000000e+07 -3.764688500000000000e+07 -3.792432000000000000e+07 -4.700829500000000000e+07
3.939393999999999951e-01 -1.402636100000000000e+07 -2.076371500000000000e+07 -2.086905000000000000e+07 -4.463250000000000000e+05
4.242424000000000195e-01 1.803721150000000000e+07 1.333073250000000000e+07 1.329467200000000000e+07 2.748623000000000000e+07
4.545454999999999912e-01 2.695331500000000000e+07 2.669532500000000000e+07 2.654526500000000000e+07 2.761936500000000000e+07
4.848485000000000156e-01 1.858360000000000000e+07 1.761027000000000000e+07 1.758127000000000000e+07 2.055925000000000000e+07
5.151514999999999844e-01 2.695331500000000000e+07 2.669532500000000000e+07 2.654526500000000000e+07 2.761936500000000000e+07
5.454544999999999533e-01 1.803721150000000000e+07 1.333073250000000000e+07 1.329467200000000000e+07 2.748623000000000000e+07
5.757575999999999805e-01 -1.402636100000000000e+07 -2.076371500000000000e+07 -2.086905000000000000e+07 -4.463250000000000000e+05
6.060605999999999494e-01 -4.085983500000000000e+07 -3.764688500000000000e+07 -3.792432000000000000e+07 -4.700829500000000000e+07
6.363636000000000292e-01 -3.501637500000000000e+07 -2.755070500000000000e+07 -2.779486500000000000e+07 -4.970354500000000000e+07
6.666666999999999454e-01 -6.358747000000000000e+06 -2.925470000000000000e+06 -2.642109000000000000e+06 -1.350866000000000000e+07
6.969697000000000253e-01 7.104428000000000000e+06 5.810871000000000000e+06 5.762543500000000000e+06 9.739874000000000000e+06
7.272726999999999942e-01 7.099049500000000000e+06 6.648928500000000000e+06 6.649734000000000000e+06 7.998486000000000000e+06
7.575758000000000214e-01 5.734210500000000000e+06 5.731375500000000000e+06 5.731639500000000000e+06 5.739616500000000000e+06
7.878787999999999903e-01 4.209711000000000000e+06 4.209593000000000000e+06 4.209606000000000000e+06 4.209933500000000000e+06
8.181817999999999591e-01 3.102332000000000000e+06 3.102506000000000000e+06 3.102497000000000000e+06 3.101992500000000000e+06
8.484848000000000390e-01 4.616394000000000000e+06 4.616391500000000000e+06 4.616418500000000000e+06 4.616372500000000000e+06
8.787878999999999552e-01 1.516757000000000000e+06 1.516848350000000093e+06 1.516824199999999953e+06 1.516598500000000000e+06
9.090909000000000351e-01 2.886757500000000000e+06 2.886852500000000000e+06 2.886852000000000000e+06 2.886568000000000000e+06
9.393939000000000039e-01 4.747046000000000000e+06 4.747023000000000000e+06 4.746995000000000000e+06 4.747121000000000000e+06
9.696970000000000312e-01 3.940840000000000000e+06 3.940832000000000000e+06 3.940850000000000000e+06 3.940838000000000000e+06
