#	SIM_0.01		#	SIM_0.02		#	SIM_0.03		#	SIM_0.04		#	SIM_0.05		#	SIM_0.06		#	SIM_0.07		#	SIM_0.08		#	SIM_0.09		#	SIM_0.10	
1	734704280.365898	1	387144950.214456	1	270506252.684705	1	213826338.435986	1	177460418.158616	1	153780455.616845	1	137878188.471096	1	124694109.877808	1	114841939.869794	1	108101945.368672
100	735705531.549720	100	386945010.201652	100	270933801.627730	100	213803584.181082	100	178592022.339754	100	154352280.033093	100	138430481.092589	100	124829152.929890	100	115353881.504024	100	107515259.569118
200	735376482.126260	200	388350179.845832	200	270900821.767984	200	212448063.071177	200	178152328.300956	200	154820292.556150	200	137644440.596784	200	125538844.711971	200	114474062.583567	200	107175978.097626
300	734267683.627352	300	387481314.265830	300	271165928.058119	300	213458594.963136	300	177583959.658976	300	154724739.231278	300	137627776.943789	300	125159179.617271	300	114464570.281084	300	106976093.143093
400	734775977.234257	400	387966368.962414	400	271565791.375733	400	213502804.084630	400	177716836.150859	400	153633128.511617	400	137922044.093671	400	125389583.884310	400	115334410.112100	400	107954627.031490
500	735298215.357582	500	386785260.123261	500	271276273.345720	500	213937858.634656	500	178023591.741822	500	155086387.711697	500	137438269.099109	500	125989168.711537	500	115643683.023252	500	107458593.466882
600	735663509.590091	600	388204019.792064	600	271807556.627827	600	213292524.183150	600	176928586.500786	600	155014254.772754	600	137312000.200539	600	124400454.522469	600	116044972.930481	600	106418906.313490
700	734914515.171081	700	387053435.911015	700	271269718.589851	700	213346773.800530	700	177941027.810675	700	153906457.579159	700	137315647.520000	700	125373555.841236	700	114801780.963947	700	106671981.493452
800	735480435.421513	800	387275436.400222	800	270955187.000922	800	212506666.432666	800	178143079.856475	800	154444783.323755	800	137153631.702372	800	125070240.220737	800	116479267.624944	800	107505202.191249
900	736281319.571524	900	387690067.338132	900	271073155.083510	900	212875131.846264	900	177234471.475391	900	154884858.345362	900	137209339.112404	900	125405278.775455	900	116022935.047427	900	106933266.190722
1000	734825849.999745	1000	386910783.873272	1000	270781072.162258	1000	212782064.773491	1000	177979628.255540	1000	155081355.742482	1000	137612948.452703	1000	125226296.334474	1000	114152659.241735	1000	106676254.845247
1100	735381548.883512	1100	386858765.078100	1100	270491955.670471	1100	213431381.989554	1100	177586024.025829	1100	154218391.371137	1100	137470106.414767	1100	124738491.555426	1100	114423033.295803	1100	108284700.447987
1200	734417858.003771	1200	387281631.750514	1200	271676978.273035	1200	213001937.028654	1200	178205669.602238	1200	154352694.606622	1200	136888054.023483	1200	125186596.367050	1200	115339506.505466	1200	107557160.434765
1300	734737111.781124	1300	387995844.615318	1300	271626225.597478	1300	212446535.644661	1300	178788492.013339	1300	154744928.836514	1300	138010893.351845	1300	125076699.511818	1300	115054672.608415	1300	106702911.480037
1400	734208721.048232	1400	387706960.496027	1400	272284460.983924	1400	212654848.820106	1400	178487705.396794	1400	154470806.378515	1400	138234428.382361	1400	125150076.586676	1400	116028499.663583	1400	108094388.671358
1500	734264872.893212	1500	387335792.044416	1500	270760586.263865	1500	212864436.390702	1500	178550572.081129	1500	154345544.686171	1500	137899025.380416	1500	125181291.734342	1500	115645027.298536	1500	108348848.990912
1600	735844135.203880	1600	386662191.113942	1600	271236213.185702	1600	214103340.106392	1600	177521125.830534	1600	154610007.670659	1600	138169710.104491	1600	125103519.121860	1600	115491340.442426	1600	107459655.490004
