#	SIM_0		#	SIM_-10		#	SIM_-12		#	SIM_-15		#	SIM_-2		#	SIM_-4		#	SIM_-5		#	SIM_-6		#	SIM_-7		#	SIM_-8		#	SIM_-9	
1	161584598.121382	1	173872723.410474	1	174309480.685131	1	174842459.364197	1	162424768.066593	1	167359347.333741	1	167582097.122155	1	170149721.804052	1	170375545.280529	1	171839943.051858	1	173005859.807115
500	159201100.072722	500	173691850.049361	500	172292988.263581	500	175449180.984151	500	162874663.373191	500	165191454.394086	500	165759670.030174	500	168864698.863824	500	169496703.473965	500	170266507.958321	500	171663620.760813
1000	158645904.909384	1000	171779693.317542	1000	172600436.441613	1000	175500215.686388	1000	161111540.771179	1000	166047501.184872	1000	166432544.573327	1000	167685280.592754	1000	169160484.435435	1000	170007514.745830	1000	170490618.513712
1500	159264843.388706	1500	171929141.759473	1500	173079845.772823	1500	175182119.446540	1500	163238145.366859	1500	166449033.422179	1500	166712145.895433	1500	169460374.163526	1500	170007497.328574	1500	171576207.510268	1500	171389465.458796
2000	158384197.789546	2000	172171428.845512	2000	173247218.244573	2000	173753031.800377	2000	162817797.531771	2000	166174772.603939	2000	166299673.902003	2000	169363653.065555	2000	170419686.204932	2000	171202978.342853	2000	171412323.176257
2500	158909011.502849	2500	174299170.150197	2500	173139621.115488	2500	174464901.284004	2500	163065310.124775	2500	164954646.114099	2500	166108706.058077	2500	169772814.501075	2500	169534992.112550	2500	170956755.354833	2500	170917904.362330
3000	159026821.097586	3000	172798596.541759	3000	172831155.464429	3000	173256789.502056	3000	161796040.200347	3000	165086032.704991	3000	166890038.939932	3000	169072401.360337	3000	169402251.679657	3000	170154217.146492	3000	171496390.564595
3500	159015498.142030	3500	171412866.925892	3500	171140874.708993	3500	173711286.262617	3500	162977030.315885	3500	166942412.746592	3500	167209992.646891	3500	168872118.663956	3500	169902427.212970	3500	170073844.961910	3500	171636301.297510
4000	158906371.879355	4000	172790897.826718	4000	173652135.313470	4000	174261783.790636	4000	162591802.286122	4000	166148839.302843	4000	167183305.312295	4000	169498220.980981	4000	169848309.585098	4000	171215304.951941	4000	172316368.650839
4500	158277394.382584	4500	171710660.317347	4500	172658351.998504	4500	174493883.432467	4500	163798769.026017	4500	166219230.397199	4500	167359466.038131	4500	167563811.993609	4500	170033467.481398	4500	170691763.431288	4500	171100401.727981
5000	158755478.473035	5000	173093282.258322	5000	174266572.933517	5000	175484790.013421	5000	161778217.214910	5000	165541766.270612	5000	166740914.016723	5000	168926753.528228	5000	169711291.401389	5000	169636591.732762	5000	172357632.881287
5500	158659699.277420	5500	171799130.234012	5500	172330240.022850	5500	174072553.843578	5500	164132346.000375	5500	165757362.904424	5500	167745462.946457	5500	168972129.930838	5500	167919767.506871	5500	170619645.070875	5500	171012082.305705
6000	160940483.957573	6000	173273014.980056	6000	172069204.235651	6000	173896970.530700	6000	162797541.482703	6000	165473003.542407	6000	166954730.361150	6000	168173203.236136	6000	169280198.784583	6000	169962853.767361	6000	170355259.237486
6500	159621686.889432	6500	171632338.346690	6500	174057591.506211	6500	175384498.019844	6500	162623079.700314	6500	165717942.850932	6500	168012321.851497	6500	167247120.377961	6500	169756151.023112	6500	170004662.654371	6500	172709597.092783
7000	159202994.872253	7000	173721369.559023	7000	174390329.671822	7000	175188131.660677	7000	162338818.058436	7000	165595674.783280	7000	166811876.102419	7000	168195092.372959	7000	169729001.144550	7000	169760935.073269	7000	171890916.422462
7500	158280187.315343	7500	173063267.052203	7500	171887195.159924	7500	174203439.188484	7500	164295277.977667	7500	165740134.420598	7500	166594001.056665	7500	169542467.713121	7500	170635320.713082	7500	171078374.414776	7500	171204919.553107
8000	158984924.430155	8000	172472008.078162	8000	172641265.605897	8000	174794482.011776	8000	163133559.837346	8000	165716095.530086	8000	167495306.812591	8000	168763005.272862	8000	170183364.946720	8000	171037988.994648	8000	171962045.532282
8500	159710364.663928	8500	172773437.730127	8500	173875050.187761	8500	174521835.413987	8500	162675855.134514	8500	166114442.922974	8500	167190108.139512	8500	169137612.721125	8500	170200331.358024	8500	171563003.700000	8500	170905414.915818
9000	159692578.203649	9000	172379907.960042	9000	173419008.663701	9000	175736744.154686	9000	163112637.639494	9000	165827164.314941	9000	166855684.876615	9000	167158968.084693	9000	170202618.635882	9000	170950525.978041	9000	172262126.704168
9500	159183904.880131	9500	172752822.439020	9500	172939262.015539	9500	173799932.077931	9500	163376758.925559	9500	165050833.270764	9500	166595829.668585	9500	170197985.468927	9500	170064089.083108	9500	170387210.114423	9500	171603696.939399
10000	160107205.972206	10000	171685949.826928	10000	173751041.423150	10000	173580080.606279	10000	162782266.972692	10000	166380200.987712	10000	166455789.164955	10000	167740898.230898	10000	169887981.802438	10000	170115462.134114	10000	171959596.826200
10500	160039549.605758	10500	172284298.329754	10500	174493604.405072	10500	174765401.404890	10500	161922629.178512	10500	165604661.989888	10500	167122902.070869	10500	168370559.812242	10500	169533817.943448	10500	171422029.855732	10500	172500451.266116
11000	159006147.663296	11000	173079243.873168	11000	174112057.604381	11000	174623942.875571	11000	162294893.858183	11000	164938145.994135	11000	168058063.293100	11000	168626873.605919	11000	169324117.996956	11000	171563458.552723	11000	170946998.937818
11500	159861402.980491	11500	171665513.472804	11500	174684536.993718	11500	175247431.899337	11500	162531590.654783	11500	166476502.831141	11500	168335672.126037	11500	169015105.750764	11500	169406254.065498	11500	170320183.294635	11500	171878458.843067
