1 0.000000 3.717853816383874
1 1.000000 10.920593436256121
1 2.000000 17.627560920331558
1 3.000000 24.004902853375594
1 4.000000 30.459389964344314
1 5.000000 37.212235044404395
1 6.000000 44.12667403056795
1 7.000000 50.947138329841444
1 8.000000 57.60287632575304
1 9.000000 64.23866777105513
1 10.000000 70.99689033330964
1 11.000000 77.84566372637595
1 12.000000 84.64851389126689
1 13.000000 91.3500266064548
1 14.000000 98.03223162307384
1 15.000000 104.79144257524086
1 16.000000 111.61367013497944
1 17.000000 118.40612696984898
1 18.000000 125.12571023175052
1 19.000000 131.82909556315707
1 20.000000 138.58865190555824
1 21.000000 145.39654521686546
1 22.000000 152.182557817905
1 23.000000 158.91173449748763
1 24.000000 165.62723941731323
1 25.000000 172.38695553028367
1 26.000000 179.18587935716363
1 27.000000 185.9675533634833
1 28.000000 192.70266049279132
1 29.000000 199.4260124381972
1 30.000000 206.18581531473012
1 31.000000 212.97859836377927
1 32.000000 219.75716348733664
1 33.000000 226.4962943648306

2 0.000000 3.7180676518240046
2 1.000000 10.92096374056499
2 2.000000 17.627402228727455
2 3.000000 24.00454154553242
2 4.000000 30.45861004097855
2 5.000000 37.21298786754808
2 6.000000 44.12747371054973
2 7.000000 50.947548310983436
2 8.000000 57.60269802908498
2 9.000000 64.23798848988633
2 10.000000 70.99667297432137
2 11.000000 77.84578698613673
2 12.000000 84.64876243852696
2 13.000000 91.34969702480406
2 14.000000 98.03136409055897
2 15.000000 104.79196365210197
2 16.000000 111.61414906648645
2 17.000000 118.40637802012783
2 18.000000 125.12572335989798
2 19.000000 131.8284774589692
2 20.000000 138.58829252274427
2 21.000000 145.3964812552904
2 22.000000 152.1832489614763
2 23.000000 158.91188206976662
2 24.000000 165.62650714316734
2 25.000000 172.38711638198006
2 26.000000 179.18575556661494
2 27.000000 185.9679913346161
2 28.000000 192.7032283244375
2 29.000000 199.42591574886785
2 30.000000 206.1868945829334
2 31.000000 212.9789357073579
2 32.000000 219.75848787672038
2 33.000000 226.4970655203403

3 0.000000 4.925500971612805
3 1.000000 12.966905627152842
3 2.000000 18.28508946396957
3 3.000000 24.82247140359305
3 4.000000 29.531052643767566
3 5.000000 36.62640345846539
3 6.000000 43.57960888514756
3 7.000000 50.87484656250468
3 8.000000 56.562689703916575
3 9.000000 61.79986784799842
3 10.000000 68.60111336759455
3 11.000000 75.95645863393813
3 12.000000 81.75812376435373
3 13.000000 87.21660815975095
3 14.000000 92.9082004190725
3 15.000000 98.15459907303313
3 16.000000 106.24939600399244
3 17.000000 113.58479260432976
3 18.000000 120.33934597932506
3 19.000000 128.13450468642398
3 20.000000 135.58443397278307
3 21.000000 142.33321974265098
3 22.000000 151.5655383643619
3 23.000000 160.87910332556916
3 24.000000 169.2093650619329
3 25.000000 176.46648358795278
3 26.000000 184.08817330189996
3 27.000000 192.50571073783124
3 28.000000 199.50404460438557
3 29.000000 207.3137781903575
3 30.000000 213.33020055496692
3 31.000000 220.55012164615485
3 32.000000 225.96174408424935
3 33.000000 232.66816386298717

4 0.000000 4.189049358914714
4 1.000000 11.51576682589315
4 2.000000 19.296369775537453
4 3.000000 25.089090717068935
4 4.000000 31.022873314595273
4 5.000000 38.14850209792362
4 6.000000 43.70308895340817
4 7.000000 50.015733365450544
4 8.000000 53.79185974679473
4 9.000000 59.22601952019875
4 10.000000 65.56077058145084
4 11.000000 71.28467865329175
4 12.000000 79.88566197925596
4 13.000000 87.46807185187414
4 14.000000 95.72865088270024
4 15.000000 102.90602613272651
4 16.000000 110.49190978286931
4 17.000000 119.87962829428167
4 18.000000 127.3841419799032
4 19.000000 133.34722003551434
4 20.000000 138.91449888536908
4 21.000000 148.0259781599169
4 22.000000 154.75007295655337
4 23.000000 163.35264867207928
4 24.000000 171.8820469679519
4 25.000000 179.44571547351362
4 26.000000 186.74598776959235
4 27.000000 194.97816026025595
4 28.000000 202.41933434710802
4 29.000000 210.92955140267264
4 30.000000 218.1175992078884
4 31.000000 225.3940539923349
4 32.000000 231.05819473122997
4 33.000000 238.4962937081596

5 0.000000 3.6572998871041738
5 1.000000 12.208911326743353
5 2.000000 16.853728615332496
5 3.000000 23.623226464018
5 4.000000 28.43042366463612
5 5.000000 35.424870058040774
5 6.000000 43.55902338081858
5 7.000000 48.045847386384274
5 8.000000 54.22256046669019
5 9.000000 62.26125640589917
5 10.000000 70.937191925186
5 11.000000 78.1936180660954
5 12.000000 85.75175865161458
5 13.000000 92.86593060857173
5 14.000000 100.80414718397799
5 15.000000 108.811894754878
5 16.000000 117.91283380182202
5 17.000000 123.97989830546256
5 18.000000 130.79544861905515
5 19.000000 137.6094326210677
5 20.000000 144.24348341492038
5 21.000000 151.83066842680427
5 22.000000 157.62354888381694
5 23.000000 165.31465511070715
5 24.000000 175.10461175285673
