-0 2643052.321642 512418.348302
-10 15761172.905348 699194.114780
-15 -1697074.465250 4737238.904593
-2 5986167.994312 521945.854540
-4 8954528.540181 564054.013177
-5 10290387.973095 588764.206272
-6 11553178.410777 565108.942877
-7 12720486.142651 622328.312200
-8 13804906.041571 659532.929528
-9 14801549.987506 695436.064995
