#	SIM_0		#	SIM_-10		#	SIM_-20		#	SIM_2		#	SIM_-30		#	SIM_4		#	SIM_-5	
1	40.0000000000000	1	40.0000000000000	1	40.0000000000000	1	40.0000000000000	1	40.0000000000000	1	40.0000000000000	1	40.0000000000000
10000	40.0000000000000	10000	40.0000000000000	10000	40.0000000000000	10000	40.0000000000000	10000	40.0000000000000	10000	40.0000000000000	10000	40.0000000000000
20000	40.0000000000000	20000	40.0000000000000	20000	40.0000000000000	20000	40.0000000000000	20000	40.0000000000000	20000	40.0000000000000	20000	40.0000000000000
30000	40.0000000000000	30000	40.0000000000000	30000	40.0000000000000	30000	40.0000000000000	30000	40.0000000000000	30000	40.0000000000000	30000	40.0000000000000
40000	40.0000000000000	40000	40.0000000000000	40000	40.0000000000000	40000	40.0000000000000	40000	40.0000000000000	40000	40.0000000000000	40000	40.0000000000000
50000	40.0000000000000	50000	40.0000000000000	50000	40.0000000000000	50000	40.0000000000000	50000	40.0000000000000	50000	40.0000000000000	50000	40.0000000000000
60000	40.0000000000000	60000	40.0000000000000	60000	40.0000000000000	60000	40.0000000000000	60000	40.0000000000000	60000	40.0000000000000	60000	40.0000000000000
70000	40.0000000000000	70000	40.0000000000000	70000	40.0000000000000	70000	40.0000000000000	70000	40.0000000000000	70000	40.0000000000000	70000	40.0000000000000
80000	40.0000000000000	80000	40.0000000000000	80000	40.0000000000000	80000	40.0000000000000	80000	40.0000000000000	80000	40.0000000000000	80000	40.0000000000000
90000	40.0000000000000	90000	40.0000000000000	90000	40.0000000000000	90000	40.0000000000000	90000	40.0000000000000	90000	40.0000000000000	90000	40.0000000000000
100000	40.0000000000000	100000	40.0000000000000	100000	40.0000000000000	100000	40.0000000000000	100000	40.0000000000000	100000	40.0000000000000	100000	40.0000000000000
110000	40.0000000000000	110000	40.0000000000000	110000	40.0000000000000	110000	40.0000000000000	110000	40.0000000000000	110000	40.0000000000000	110000	40.0000000000000
120000	40.0000000000000	120000	40.0000000000000	120000	40.0000000000000	120000	40.0000000000000	120000	40.0000000000000	120000	40.0000000000000	120000	40.0000000000000
130000	40.0000000000000	130000	40.0000000000000	130000	40.0000000000000	130000	40.0000000000000	130000	40.0000000000000	130000	40.0000000000000	130000	40.0000000000000
140000	40.0000000000000	140000	40.0000000000000	140000	40.0000000000000	140000	40.0000000000000	140000	40.0000000000000	140000	40.0000000000000	140000	40.0000000000000
150000	40.0000000000000	150000	40.0000000000000	150000	40.0000000000000	150000	40.0000000000000	150000	40.0000000000000	150000	40.0000000000000	150000	40.0000000000000
160000	40.0000000000000	160000	40.0000000000000	160000	40.0000000000000	160000	40.0000000000000	160000	40.0000000000000	160000	40.0000000000000	160000	40.0000000000000
170000	40.0000000000000	170000	40.0000000000000	170000	40.0000000000000	170000	40.0000000000000	170000	40.0000000000000	170000	40.0000000000000	170000	40.0000000000000
180000	40.0000000000000	180000	40.0000000000000	180000	40.0000000000000	180000	40.0000000000000	180000	40.0000000000000	180000	40.0000000000000	180000	40.0000000000000
190000	40.0000000000000	190000	40.0000000000000	190000	40.0000000000000	190000	40.0000000000000	190000	40.0000000000000	190000	40.0000000000000	190000	40.0000000000000
200000	40.0000000000000	200000	40.0000000000000	200000	40.0000000000000	200000	40.0000000000000	200000	40.0000000000000	200000	40.0000000000000	200000	40.0000000000000
210000	40.0000000000000	210000	40.0000000000000	210000	40.0000000000000	210000	40.0000000000000	210000	40.0000000000000	210000	40.0000000000000	210000	40.0000000000000
220000	40.0000000000000	220000	40.0000000000000	220000	40.0000000000000	220000	40.0000000000000	220000	40.0000000000000	220000	40.0000000000000	220000	40.0000000000000
230000	40.0000000000000	230000	40.0000000000000	230000	40.0000000000000	230000	40.0000000000000	230000	40.0000000000000	230000	40.0000000000000	230000	40.0000000000000
240000	40.0000000000000	240000	40.0000000000000	240000	40.0000000000000	240000	40.0000000000000	240000	40.0000000000000	240000	40.0000000000000	240000	40.0000000000000
250000	40.0000000000000	250000	40.0000000000000	250000	40.0000000000000	250000	40.0000000000000	250000	40.0000000000000	250000	40.0000000000000	250000	40.0000000000000
260000	40.0000000000000	260000	40.0000000000000	260000	40.0000000000000	260000	40.0000000000000	260000	40.0000000000000	260000	40.0000000000000	260000	40.0000000000000
270000	40.0000000000000	270000	40.0000000000000	270000	40.0000000000000	270000	40.0000000000000	270000	40.0000000000000	270000	40.0000000000000	270000	40.0000000000000
280000	40.0000000000000	280000	40.0000000000000	280000	40.0000000000000	280000	40.0000000000000	280000	40.0000000000000	280000	40.0000000000000	280000	40.0000000000000
290000	40.0000000000000	290000	40.0000000000000	290000	40.0000000000000	290000	40.0000000000000	290000	40.0000000000000	290000	40.0000000000000	290000	40.0000000000000
300000	40.0000000000000	300000	40.0000000000000	300000	40.0000000000000	300000	40.0000000000000	300000	40.0000000000000	300000	40.0000000000000	300000	40.0000000000000
310000	40.0000000000000	310000	40.0000000000000	310000	40.0000000000000	310000	40.0000000000000	310000	40.0000000000000	310000	40.0000000000000	310000	40.0000000000000
320000	40.0000000000000	320000	40.0000000000000	320000	40.0000000000000	320000	40.0000000000000	320000	40.0000000000000	320000	40.0000000000000	320000	40.0000000000000
330000	40.0000000000000	330000	40.0000000000000	330000	40.0000000000000	330000	40.0000000000000	330000	40.0000000000000	330000	40.0000000000000	330000	40.0000000000000
340000	40.0000000000000	340000	40.0000000000000	340000	40.0000000000000	340000	40.0000000000000	340000	40.0000000000000	340000	40.0000000000000	340000	40.0000000000000
