#	SIM_0		#	SIM_-10		#	SIM_-20		#	SIM_2		#	SIM_-30		#	SIM_4		#	SIM_-5	
290000	174747843.015312	290000	181963995.563800	290000	187463451.202670	290000	172942359.748171	290000	191693838.518350	290000	170770130.668828	290000	178655818.058875
300000	174767180.920309	300000	181903886.760435	300000	187418803.853468	300000	173028461.754949	300000	191589482.269096	300000	170908528.777369	300000	178487968.798178
310000	174522660.301870	310000	181877970.638893	310000	187407793.573103	310000	172926494.024888	310000	191629397.561553	310000	171101495.962616	310000	178577149.808862
320000	174608776.650688	320000	181941359.890881	320000	187403463.323656	320000	172916141.791912	320000	191655658.094243	320000	170843349.631368	320000	178798948.974811
330000	174584256.242709	330000	182035608.603164	330000	187473467.347834	330000	172958323.165241	330000	191438396.988810	330000	170943955.670477	330000	178512679.252578
340000	174653208.907411	340000	182050595.969152	340000	187492981.371973	340000	173054212.034999	340000	191624964.073619	340000	171099189.020915	340000	178447781.865342
350000	174693747.952338	350000	182064191.307663	350000	187331582.078308	350000	172912509.845053	350000	191446100.150216	350000	171014303.508521	350000	178675885.436513
360000	174713946.266651	360000	181962479.793238	360000	187270477.791291	360000	172862291.678451	360000	191556426.085223	360000	171123542.496145	360000	178546907.541991
370000	174589026.582744	370000	181990321.385197	370000	187425906.696490	370000	172917669.920568	370000	191545827.887189	370000	170928238.193523	370000	178574733.614418
380000	174571186.123100	380000	182017634.656885	380000	187308578.753846	380000	172999338.796163	380000	191608402.601446	380000	170952062.461192	380000	178548125.293122
390000	174630279.697724	390000	181905580.607864	390000	187465992.666074	390000	172945037.164787	390000	191634501.663285	390000	171104818.328754	390000	178740212.955775
400000	174649850.180611	400000	182069859.770690	400000	187398676.087865	400000	172881683.641930	400000	191545785.458047	400000	170984639.057765	400000	178521242.284063
410000	174702091.153412	410000	182058580.690771	410000	187315853.837567	410000	172988829.461215	410000	191608263.879019	410000	170911072.578367	410000	178620546.496500
420000	174624018.859828	420000	181675878.520572	420000	187288101.586647	420000	172984166.377493	420000	191471890.737210	420000	170776861.144175	420000	178609052.307842
