0 174308158.928584 89281.646513
-12 182841082.246812 83703.996923
-20 187124212.334225 91704.308215
-2 175937541.788448 89630.637449
2 172667994.660086 84049.554569
-30 191272824.486485 96654.983355
-4 177481449.722179 85400.891128
4 170158321.550166 127386.014922
-6 178941102.356901 83881.044879
-8 180313222.391120 83278.234344
