#time	SIM_15/
491.40	238.20
492.00	242.90
492.60	243.40
493.20	236.30
493.80	231.90
494.40	240.10
495.00	245.30
495.60	242.00
496.20	239.00
496.80	233.30
497.40	232.10
498.00	237.40
498.60	231.70
499.20	236.00
499.80	230.40
500.40	236.60
501.00	235.10
501.60	230.50
502.20	227.30
502.80	223.40
503.40	231.30
504.00	237.30
504.60	225.50
505.20	227.20
505.80	234.20
506.40	230.60
507.00	235.30
507.60	227.00
508.20	235.30
508.80	241.50
509.40	247.50
510.00	243.10
510.60	240.80
511.20	240.70
511.80	235.10
512.40	244.40
513.00	243.70
513.60	246.70
514.20	238.40
514.80	226.80
515.40	231.70
516.00	236.60
516.60	239.10
517.20	237.80
517.80	240.70
518.40	245.40
519.00	236.20
519.60	238.60
520.20	242.20
520.80	238.30
521.40	238.60
522.00	233.70
522.60	238.90
523.20	240.50
523.80	236.80
524.40	227.70
525.00	241.60
525.60	247.50
526.20	240.70
526.80	235.90
527.40	241.70
528.00	232.30
528.60	232.90
529.20	236.20
529.80	235.00
530.40	225.90
531.00	239.00
531.60	235.10
532.20	231.90
532.80	230.60
533.40	231.20
534.00	234.20
534.60	239.10
535.20	238.90
535.80	241.40
536.40	237.60
537.00	236.60
537.60	243.20
538.20	241.70
538.80	242.50
539.40	243.30
540.00	239.70
540.60	237.60
541.20	232.60
541.80	234.40
542.40	236.80
543.00	230.10
543.60	234.60
544.20	236.70
544.80	241.70
545.40	243.70
546.00	245.40
546.60	248.50
547.20	241.50
547.80	238.00
548.40	232.20
549.00	243.80
549.60	242.60
550.20	241.50
550.80	228.60
551.40	230.90
552.00	233.10
552.60	240.00
553.20	237.50
553.80	240.10
554.40	239.90
555.00	230.10
555.60	230.80
556.20	229.70
556.80	227.40
557.40	230.30
558.00	236.20
558.60	238.40
559.20	238.00
559.80	236.00
560.40	233.00
561.00	235.60
561.60	239.30
562.20	235.80
562.80	233.90
563.40	241.70
564.00	238.60
564.60	244.00
565.20	233.60
565.80	237.20
566.40	239.10
567.00	241.30
567.60	236.80
568.20	241.00
568.80	240.70
569.40	238.80
570.00	241.50
570.60	237.50
571.20	244.90
571.80	238.50
572.40	235.50
573.00	238.30
573.60	237.60
574.20	241.30
574.80	239.80
575.40	240.10
576.00	238.00
576.60	245.10
577.20	245.30
577.80	242.40
578.40	240.80
579.00	237.80
579.60	239.20
580.20	233.40
580.80	242.60
581.40	238.30
582.00	236.80
582.60	245.20
583.20	245.10
583.80	238.30
584.40	238.60
585.00	233.00
585.60	236.70
586.20	237.20
586.80	236.40
587.40	239.70
588.00	236.10
588.60	238.50
589.20	230.00
589.80	229.00
590.40	232.30
591.00	235.60
591.60	229.40
592.20	232.20
592.80	235.00
593.40	235.20
594.00	237.70
594.60	236.80
595.20	238.70
595.80	239.80
596.40	244.80
597.00	242.80
597.60	236.40
598.20	233.90
598.80	241.80
599.40	247.30
600.00	245.90
600.60	247.80
601.20	243.90
601.80	241.90
602.40	245.30
603.00	243.90
603.60	245.60
604.20	246.70
604.80	241.50
605.40	243.30
606.00	242.20
606.60	238.30
607.20	234.10
607.80	241.60
608.40	242.40
609.00	239.20
609.60	237.70
610.20	241.80
610.80	233.40
611.40	236.90
612.00	235.20
612.60	236.50
613.20	241.90
613.80	242.10
614.40	240.30
615.00	239.20
615.60	234.10
616.20	242.10
616.80	242.90
617.40	245.60
618.00	243.70
618.60	243.00
619.20	236.70
619.80	240.50
620.40	234.30
621.00	237.00
621.60	239.90
622.20	239.30
622.80	240.70
623.40	243.90
624.00	238.00
624.60	236.10
625.20	236.50
625.80	237.70
626.40	236.20
627.00	243.00
627.60	232.20
628.20	238.40
628.80	236.30
629.40	235.50
630.00	242.70
630.60	240.80
631.20	242.40
631.80	237.10
632.40	239.90
633.00	230.00
633.60	230.80
634.20	229.80
634.80	226.90
635.40	236.30
636.00	234.40
636.60	237.30
637.20	232.10
637.80	230.30
638.40	233.00
639.00	230.90
639.60	234.70
640.20	228.00
