#time	SIM_8/
112.80	241.40
113.40	234.80
114.00	241.80
114.60	230.10
115.20	223.60
115.80	238.70
116.40	251.10
117.00	242.90
117.60	236.70
118.20	241.80
118.80	239.60
119.40	227.40
120.00	236.00
120.60	234.80
121.20	232.30
121.80	232.90
122.40	242.60
123.00	244.10
123.60	234.20
124.20	231.00
124.80	232.00
125.40	236.30
126.00	235.80
126.60	244.60
127.20	227.50
127.80	230.00
128.40	231.30
129.00	235.20
129.60	232.80
130.20	237.80
130.80	237.50
131.40	225.90
132.00	229.10
132.60	216.70
133.20	221.10
133.80	229.50
134.40	223.00
135.00	228.50
135.60	228.70
136.20	238.70
136.80	237.50
137.40	235.20
138.00	234.90
138.60	233.20
139.20	234.10
139.80	231.60
140.40	222.80
141.00	241.60
141.60	239.10
142.20	243.70
142.80	232.70
143.40	233.20
144.00	237.70
144.60	237.00
145.20	237.70
145.80	242.10
146.40	239.30
147.00	237.50
147.60	224.50
148.20	226.90
148.80	218.70
149.40	212.20
150.00	218.00
150.60	217.70
151.20	219.80
151.80	214.70
152.40	213.90
153.00	215.90
153.60	214.70
154.20	205.70
154.80	213.40
155.40	204.80
156.00	198.20
156.60	201.60
157.20	209.40
157.80	205.10
158.40	210.40
159.00	214.80
159.60	206.80
160.20	207.50
160.80	198.40
161.40	206.50
162.00	206.50
162.60	205.80
163.20	198.30
163.80	200.80
164.40	202.80
165.00	200.50
165.60	206.00
166.20	205.40
166.80	203.40
167.40	217.20
168.00	208.10
168.60	209.70
169.20	215.00
169.80	209.10
170.40	215.20
171.00	214.30
171.60	212.00
172.20	205.10
172.80	203.10
173.40	202.70
174.00	218.00
174.60	213.30
175.20	202.90
175.80	192.10
176.40	209.10
177.00	203.60
177.60	208.50
178.20	182.50
178.80	187.90
179.40	199.40
180.00	192.10
180.60	182.70
181.20	185.00
181.80	182.80
182.40	176.00
183.00	162.40
183.60	167.50
184.20	164.50
184.80	168.40
185.40	167.30
186.00	169.30
186.60	169.80
187.20	175.40
187.80	172.30
188.40	165.00
189.00	157.10
189.60	152.70
190.20	158.10
190.80	146.10
191.40	133.20
192.00	123.90
192.60	130.50
193.20	129.20
193.80	142.50
194.40	135.00
195.00	136.00
195.60	139.00
196.20	138.10
196.80	141.20
197.40	134.10
198.00	124.80
198.60	126.50
199.20	139.90
199.80	136.10
200.40	133.80
201.00	128.70
201.60	134.60
202.20	123.80
202.80	118.10
203.40	104.60
204.00	118.10
204.60	116.70
205.20	106.90
205.80	106.40
206.40	105.00
207.00	106.20
207.60	118.70
208.20	123.20
208.80	125.50
209.40	123.90
210.00	131.70
210.60	116.10
211.20	105.30
211.80	105.40
212.40	115.70
213.00	114.10
213.60	112.30
214.20	119.00
214.80	118.10
215.40	116.80
216.00	133.30
216.60	139.40
217.20	155.40
217.80	164.90
218.40	149.70
219.00	139.00
219.60	139.40
220.20	128.40
220.80	116.50
221.40	106.40
222.00	103.60
222.60	105.30
223.20	103.70
223.80	96.30
224.40	100.90
225.00	108.70
225.60	110.10
226.20	100.30
226.80	108.50
227.40	112.20
228.00	104.40
228.60	103.90
229.20	88.60
229.80	92.60
230.40	92.20
231.00	85.90
231.60	84.80
232.20	80.80
232.80	90.10
233.40	85.30
234.00	86.30
234.60	86.80
235.20	87.10
235.80	88.00
236.40	90.50
237.00	85.80
237.60	78.80
238.20	80.70
238.80	76.50
239.40	76.70
240.00	78.10
240.60	75.00
241.20	82.90
241.80	86.70
242.40	79.10
243.00	79.20
243.60	79.00
244.20	79.50
244.80	80.50
245.40	85.70
246.00	79.50
246.60	71.50
247.20	76.90
247.80	67.60
248.40	59.40
249.00	56.40
249.60	55.50
250.20	56.40
250.80	44.90
251.40	51.80
252.00	48.00
252.60	50.40
253.20	46.00
253.80	49.80
254.40	38.80
255.00	46.40
255.60	42.70
256.20	47.60
256.80	41.50
257.40	46.00
258.00	53.30
258.60	45.80
259.20	45.10
259.80	47.40
260.40	45.50
261.00	38.70
261.60	42.10
262.20	45.50
262.80	43.30
263.40	39.80
264.00	30.90
264.60	33.70
265.20	37.90
265.80	38.90
266.40	42.00
267.00	40.00
267.60	36.40
268.20	37.40
268.80	32.30
269.40	38.20
270.00	36.90
270.60	40.60
271.20	34.20
271.80	34.70
272.40	33.10
273.00	34.90
273.60	33.00
274.20	39.50
274.80	30.50
275.40	22.60
276.00	25.60
276.60	26.20
277.20	23.80
277.80	22.60
278.40	22.20
279.00	19.50
279.60	21.60
280.20	21.10
280.80	18.40
281.40	22.90
282.00	26.80
282.60	21.90
283.20	21.50
283.80	27.60
284.40	25.40
285.00	24.00
285.60	30.40
286.20	25.10
286.80	22.70
287.40	37.10
288.00	43.50
288.60	31.80
289.20	22.70
289.80	20.20
290.40	29.00
291.00	31.20
291.60	35.80
292.20	24.20
292.80	24.60
293.40	32.40
294.00	22.10
294.60	39.30
295.20	36.40
295.80	33.10
296.40	30.20
297.00	28.70
297.60	18.20
298.20	26.00
298.80	21.80
299.40	21.50
300.00	22.70
300.60	20.20
301.20	22.80
301.80	27.80
302.40	15.10
303.00	26.50
303.60	24.70
304.20	21.30
304.80	26.30
305.40	34.20
306.00	32.80
306.60	29.40
307.20	21.70
307.80	29.40
308.40	37.50
309.00	40.00
309.60	41.80
310.20	33.50
310.80	28.20
311.40	42.00
312.00	43.00
312.60	50.90
313.20	54.10
313.80	48.50
314.40	37.40
315.00	36.00
315.60	39.20
316.20	37.20
316.80	32.80
317.40	41.20
318.00	41.10
318.60	46.20
319.20	45.40
319.80	37.40
320.40	34.40
321.00	29.60
321.60	32.80
322.20	35.40
322.80	30.00
323.40	34.90
324.00	31.80
324.60	29.50
325.20	31.00
325.80	39.30
326.40	43.80
327.00	52.00
327.60	56.30
328.20	52.20
328.80	42.30
329.40	39.10
330.00	22.50
330.60	28.20
331.20	21.10
331.80	25.30
332.40	28.30
333.00	28.30
333.60	25.70
334.20	20.60
334.80	21.80
335.40	21.80
336.00	19.90
336.60	25.30
337.20	25.10
337.80	23.60
338.40	26.30
339.00	26.50
339.60	26.30
340.20	39.60
340.80	19.50
341.40	29.40
342.00	28.50
342.60	23.20
343.20	32.20
343.80	26.10
344.40	22.70
345.00	28.70
345.60	26.20
346.20	31.90
346.80	34.30
347.40	32.60
348.00	33.40
348.60	30.00
349.20	37.40
349.80	45.00
350.40	44.00
351.00	39.00
351.60	29.60
352.20	33.70
352.80	28.70
353.40	34.90
354.00	37.80
354.60	36.60
355.20	38.40
355.80	40.00
356.40	23.50
357.00	28.80
357.60	22.70
358.20	28.40
358.80	27.50
359.40	28.80
360.00	25.70
360.60	25.70
361.20	18.70
361.80	26.20
362.40	17.40
363.00	27.10
363.60	18.60
364.20	19.70
364.80	28.50
365.40	27.30
366.00	26.60
366.60	19.10
367.20	27.10
367.80	30.90
368.40	23.00
369.00	29.00
369.60	26.60
370.20	31.50
370.80	21.00
371.40	23.90
372.00	22.20
372.60	20.30
373.20	28.90
373.80	24.30
374.40	24.60
375.00	28.90
375.60	27.30
376.20	27.10
376.80	26.20
377.40	34.00
378.00	25.60
378.60	29.30
379.20	28.00
379.80	20.90
380.40	19.50
381.00	27.30
381.60	26.50
382.20	23.60
382.80	28.30
383.40	38.80
384.00	18.30
384.60	20.70
385.20	21.00
385.80	34.90
386.40	33.10
387.00	29.50
387.60	29.10
388.20	28.60
388.80	21.40
389.40	27.70
390.00	28.70
390.60	22.10
391.20	29.70
391.80	20.90
392.40	23.60
393.00	16.70
393.60	14.90
394.20	14.00
394.80	22.20
395.40	18.40
396.00	12.40
396.60	8.00
397.20	7.90
397.80	9.10
398.40	8.10
399.00	14.00
399.60	14.80
400.20	13.20
400.80	16.60
401.40	14.10
402.00	13.80
402.60	12.80
403.20	9.70
403.80	11.50
404.40	8.80
405.00	10.10
405.60	8.60
406.20	7.70
406.80	8.60
407.40	9.30
408.00	11.00
408.60	7.30
409.20	11.60
409.80	4.50
410.40	11.00
411.00	2.80
411.60	8.40
412.20	8.50
412.80	9.40
413.40	11.20
414.00	6.40
414.60	8.70
415.20	7.50
415.80	5.30
416.40	11.20
417.00	13.10
417.60	10.60
418.20	8.80
418.80	11.10
419.40	13.90
420.00	14.20
420.60	3.20
421.20	13.30
421.80	12.30
422.40	11.00
423.00	11.60
423.60	11.90
424.20	10.00
424.80	15.30
425.40	12.40
426.00	13.60
426.60	7.10
427.20	11.90
427.80	15.30
428.40	13.60
429.00	17.30
429.60	14.20
430.20	24.30
430.80	17.30
431.40	15.20
432.00	7.00
432.60	10.10
433.20	15.50
433.80	15.80
434.40	11.30
435.00	16.00
435.60	16.90
436.20	9.60
436.80	15.80
437.40	15.20
438.00	8.60
438.60	12.30
439.20	20.40
439.80	8.00
440.40	9.40
441.00	7.40
441.60	8.60
442.20	11.60
442.80	12.10
443.40	8.30
444.00	6.40
444.60	4.80
445.20	9.40
445.80	13.00
446.40	7.30
447.00	13.40
447.60	9.30
448.20	5.50
448.80	11.40
449.40	7.00
450.00	15.30
450.60	19.90
451.20	19.60
451.80	21.30
452.40	19.50
453.00	14.90
453.60	19.50
454.20	22.80
454.80	23.90
455.40	15.80
456.00	14.60
456.60	20.30
457.20	15.50
457.80	16.60
458.40	14.80
459.00	14.20
459.60	9.30
460.20	10.30
460.80	12.50
461.40	11.80
462.00	13.80
462.60	11.70
463.20	10.90
463.80	14.30
464.40	18.00
465.00	19.80
465.60	22.50
466.20	5.90
466.80	18.20
467.40	16.70
468.00	14.60
468.60	17.10
469.20	15.40
469.80	18.90
470.40	22.00
471.00	17.50
471.60	19.00
472.20	18.90
472.80	18.70
473.40	18.60
474.00	16.30
474.60	18.20
475.20	17.70
475.80	23.60
476.40	22.40
477.00	19.90
477.60	17.40
478.20	18.40
478.80	22.10
479.40	22.50
480.00	21.50
480.60	16.70
481.20	19.70
481.80	25.60
482.40	15.70
483.00	17.50
483.60	18.20
484.20	17.50
484.80	21.90
485.40	22.40
486.00	20.70
486.60	16.90
487.20	19.40
487.80	17.30
488.40	17.70
489.00	19.90
489.60	20.00
490.20	18.90
490.80	20.40
491.40	18.00
492.00	19.60
492.60	19.30
493.20	22.20
493.80	18.60
494.40	25.50
495.00	23.40
495.60	15.60
496.20	19.70
496.80	15.70
497.40	17.60
498.00	21.70
498.60	27.40
499.20	27.40
499.80	29.30
500.40	22.30
501.00	24.00
501.60	23.80
502.20	23.50
502.80	23.90
503.40	18.90
504.00	23.10
504.60	21.60
505.20	17.40
505.80	16.20
506.40	17.50
507.00	18.50
507.60	18.60
508.20	14.00
508.80	18.10
509.40	10.20
510.00	14.10
510.60	10.80
511.20	7.20
511.80	5.90
512.40	10.10
513.00	7.30
513.60	18.50
514.20	18.20
514.80	21.80
515.40	21.00
516.00	16.80
516.60	16.00
517.20	6.60
517.80	6.90
518.40	12.00
519.00	12.10
519.60	10.50
520.20	5.30
520.80	16.80
521.40	10.40
522.00	12.40
522.60	16.60
523.20	11.00
523.80	13.00
524.40	10.80
525.00	12.10
525.60	8.00
526.20	10.70
526.80	6.00
527.40	8.70
528.00	11.60
528.60	6.10
529.20	12.00
529.80	17.50
530.40	19.90
531.00	9.30
531.60	12.30
532.20	4.20
532.80	19.00
533.40	8.60
534.00	7.10
534.60	12.70
535.20	6.90
535.80	3.10
536.40	11.20
537.00	16.10
537.60	14.10
538.20	10.20
538.80	11.50
539.40	10.90
540.00	10.80
540.60	9.20
541.20	10.00
541.80	8.30
542.40	9.70
543.00	14.60
543.60	8.50
544.20	10.70
544.80	10.70
545.40	13.50
546.00	10.30
546.60	7.50
547.20	10.90
547.80	6.80
548.40	8.20
549.00	9.80
549.60	9.50
550.20	8.60
550.80	15.70
551.40	15.70
552.00	23.80
552.60	19.60
553.20	17.70
553.80	10.40
554.40	14.20
555.00	20.40
555.60	21.20
556.20	23.00
556.80	21.60
557.40	10.60
558.00	14.90
558.60	15.70
559.20	17.60
559.80	16.50
560.40	9.40
561.00	14.50
561.60	9.90
562.20	16.20
562.80	13.80
563.40	18.20
564.00	12.00
564.60	11.60
565.20	13.60
565.80	11.80
566.40	11.40
567.00	19.50
567.60	14.50
568.20	15.80
568.80	16.30
569.40	16.00
570.00	14.40
570.60	16.10
571.20	15.20
571.80	16.50
572.40	21.20
573.00	28.20
573.60	28.00
574.20	28.00
574.80	23.20
575.40	20.90
576.00	23.90
576.60	15.30
577.20	22.60
577.80	13.30
578.40	13.40
579.00	7.40
579.60	10.90
580.20	17.40
580.80	15.10
581.40	26.50
582.00	29.30
582.60	39.10
583.20	35.70
583.80	32.30
584.40	34.30
585.00	31.90
585.60	37.80
586.20	31.70
586.80	34.20
587.40	30.00
588.00	31.80
588.60	35.80
589.20	31.00
589.80	31.90
590.40	30.20
591.00	36.00
591.60	36.00
592.20	31.70
592.80	34.20
593.40	34.40
594.00	36.20
594.60	33.70
595.20	36.30
595.80	37.50
596.40	41.90
597.00	37.70
597.60	35.50
598.20	41.40
598.80	40.50
599.40	28.30
600.00	30.50
600.60	35.30
601.20	34.10
601.80	45.60
602.40	31.40
603.00	32.00
603.60	37.60
604.20	33.90
604.80	35.80
605.40	36.70
606.00	43.50
606.60	36.00
607.20	37.70
607.80	37.90
608.40	38.50
609.00	36.80
609.60	39.80
610.20	40.10
610.80	31.60
611.40	43.70
612.00	40.80
612.60	44.20
613.20	43.80
613.80	42.70
614.40	41.10
615.00	43.50
615.60	39.10
616.20	42.80
616.80	39.80
617.40	41.90
618.00	46.60
618.60	41.20
619.20	42.60
619.80	42.70
620.40	38.10
621.00	41.00
621.60	47.10
622.20	40.30
622.80	53.80
623.40	41.40
624.00	48.10
624.60	51.90
625.20	54.20
625.80	46.40
626.40	45.70
627.00	49.50
627.60	50.40
628.20	48.80
628.80	45.30
629.40	56.20
630.00	48.20
630.60	44.40
631.20	48.30
631.80	52.60
632.40	51.40
633.00	55.30
633.60	46.50
634.20	47.00
634.80	43.70
635.40	45.90
636.00	42.50
636.60	43.60
637.20	35.90
637.80	34.80
638.40	31.20
639.00	35.10
639.60	37.40
640.20	40.10
640.80	43.90
641.40	42.80
642.00	41.20
642.60	40.80
643.20	42.10
643.80	37.90
644.40	40.20
645.00	35.40
645.60	41.30
646.20	42.70
646.80	37.90
647.40	44.50
648.00	41.70
648.60	42.20
649.20	38.20
649.80	40.70
650.40	41.10
651.00	40.70
651.60	37.50
652.20	37.50
652.80	39.20
653.40	42.40
654.00	44.30
654.60	44.90
655.20	51.00
655.80	50.00
656.40	46.40
657.00	44.00
657.60	38.40
658.20	41.10
658.80	42.00
659.40	44.80
660.00	47.80
660.60	45.60
661.20	42.40
661.80	49.00
662.40	44.70
663.00	41.00
663.60	39.30
664.20	42.40
664.80	38.50
665.40	36.10
666.00	32.70
666.60	39.30
667.20	35.50
667.80	38.00
668.40	46.70
669.00	43.90
669.60	39.90
670.20	38.90
670.80	43.10
671.40	36.00
672.00	40.30
672.60	39.60
673.20	41.00
673.80	44.90
674.40	37.50
675.00	35.90
675.60	33.80
676.20	35.00
676.80	41.20
677.40	36.50
678.00	37.40
678.60	34.70
679.20	40.60
679.80	39.90
680.40	37.30
681.00	44.50
681.60	36.90
682.20	33.90
682.80	38.60
683.40	38.00
684.00	39.80
684.60	41.30
685.20	37.80
685.80	43.90
686.40	45.00
687.00	45.30
687.60	41.30
688.20	39.10
688.80	41.70
689.40	46.00
690.00	44.00
690.60	41.60
691.20	44.30
691.80	42.40
692.40	43.00
693.00	42.20
693.60	46.60
694.20	45.20
694.80	49.20
695.40	50.10
696.00	49.50
696.60	46.30
697.20	50.90
697.80	48.20
698.40	44.30
699.00	58.30
699.60	62.20
700.20	55.90
700.80	58.10
701.40	51.80
702.00	51.50
702.60	60.60
703.20	46.10
703.80	52.20
704.40	40.90
705.00	47.70
705.60	54.60
706.20	52.20
706.80	49.10
707.40	42.00
708.00	52.70
708.60	47.80
709.20	48.10
709.80	45.30
710.40	42.70
711.00	48.50
711.60	53.50
712.20	56.60
712.80	55.30
713.40	50.70
714.00	50.70
714.60	51.40
715.20	45.00
715.80	49.90
716.40	50.90
717.00	57.30
717.60	52.50
718.20	56.10
718.80	52.20
719.40	57.10
720.00	49.20
720.60	43.10
721.20	46.20
721.80	51.90
722.40	49.00
723.00	47.30
723.60	50.30
724.20	51.30
724.80	60.00
725.40	64.80
726.00	63.20
726.60	60.20
727.20	60.60
727.80	59.60
728.40	62.80
729.00	62.40
729.60	80.10
730.20	73.10
730.80	73.80
731.40	74.10
732.00	73.80
732.60	68.10
733.20	71.90
733.80	67.70
734.40	65.20
735.00	65.40
735.60	67.60
736.20	73.70
736.80	68.00
737.40	72.40
738.00	76.00
738.60	80.40
739.20	77.50
739.80	72.90
740.40	72.20
741.00	70.40
741.60	69.50
742.20	64.60
742.80	63.90
743.40	65.20
744.00	72.20
744.60	72.40
745.20	65.10
745.80	71.20
746.40	69.70
747.00	66.80
747.60	65.60
748.20	66.50
748.80	68.00
749.40	66.40
750.00	72.10
750.60	78.70
751.20	75.60
751.80	61.60
752.40	62.10
753.00	64.40
753.60	69.90
754.20	69.10
754.80	72.20
755.40	78.50
756.00	69.70
756.60	65.60
757.20	76.90
757.80	66.40
758.40	75.40
759.00	70.10
759.60	70.40
760.20	68.70
760.80	68.30
761.40	71.50
762.00	67.70
762.60	72.60
763.20	72.70
763.80	67.10
764.40	71.20
765.00	65.20
765.60	64.80
766.20	61.10
766.80	70.20
767.40	68.10
768.00	65.50
768.60	63.70
769.20	63.50
769.80	61.30
770.40	68.30
771.00	65.10
771.60	68.60
772.20	70.00
772.80	69.10
773.40	81.20
774.00	76.10
774.60	77.00
775.20	79.70
775.80	82.00
776.40	78.10
777.00	69.30
777.60	75.00
778.20	68.60
778.80	72.30
779.40	78.50
780.00	72.20
780.60	64.30
781.20	68.70
781.80	77.40
782.40	75.50
783.00	68.70
783.60	66.60
784.20	79.60
784.80	73.30
785.40	71.10
786.00	65.30
786.60	69.50
787.20	68.20
787.80	71.40
788.40	75.50
789.00	74.50
789.60	76.50
790.20	82.90
790.80	76.70
791.40	85.10
792.00	93.50
792.60	89.40
793.20	87.00
793.80	84.30
794.40	77.90
795.00	85.30
795.60	85.40
796.20	83.00
796.80	85.50
797.40	89.70
798.00	81.60
798.60	69.90
799.20	76.00
799.80	64.50
800.40	83.50
801.00	78.50
801.60	82.90
802.20	81.40
802.80	78.50
803.40	76.90
804.00	81.20
804.60	78.40
805.20	74.80
805.80	69.40
806.40	74.40
807.00	69.60
807.60	77.80
808.20	73.50
808.80	72.70
809.40	75.60
810.00	76.50
810.60	73.00
811.20	69.50
811.80	71.40
812.40	70.50
813.00	64.80
813.60	72.10
814.20	70.60
814.80	77.30
815.40	74.50
816.00	72.30
816.60	68.00
817.20	67.10
817.80	71.90
818.40	74.20
819.00	69.00
819.60	75.10
820.20	68.60
820.80	70.20
821.40	59.70
822.00	67.30
822.60	64.20
823.20	61.60
823.80	71.10
824.40	73.00
825.00	72.10
825.60	70.90
826.20	73.20
826.80	78.30
827.40	76.60
828.00	80.10
828.60	75.00
829.20	67.20
829.80	71.90
830.40	73.40
831.00	73.80
831.60	73.20
832.20	73.70
832.80	73.10
833.40	70.20
834.00	69.70
834.60	72.40
835.20	70.20
835.80	63.70
836.40	65.80
837.00	64.60
837.60	71.00
838.20	72.20
838.80	70.90
839.40	69.00
840.00	73.70
840.60	67.10
841.20	77.70
841.80	74.70
842.40	69.00
843.00	70.10
843.60	68.00
844.20	70.50
844.80	69.50
845.40	67.80
846.00	66.70
846.60	71.90
847.20	69.40
847.80	65.90
848.40	70.60
849.00	71.00
849.60	66.60
850.20	76.40
850.80	72.30
851.40	74.40
852.00	64.60
852.60	67.60
853.20	67.30
853.80	70.10
854.40	68.00
855.00	68.80
855.60	67.80
856.20	71.60
856.80	70.10
857.40	77.30
858.00	68.30
858.60	72.00
859.20	73.40
859.80	76.30
860.40	77.50
861.00	79.90
861.60	75.20
862.20	75.70
862.80	76.20
863.40	80.00
864.00	76.70
864.60	69.90
865.20	69.70
865.80	73.30
866.40	71.90
867.00	73.20
867.60	78.40
868.20	80.20
868.80	75.70
869.40	81.50
870.00	85.70
870.60	77.80
871.20	69.20
871.80	71.70
872.40	76.40
873.00	75.20
873.60	70.80
874.20	76.00
874.80	73.40
875.40	73.00
876.00	84.00
876.60	68.20
877.20	65.60
877.80	60.70
878.40	67.00
879.00	65.40
879.60	69.00
880.20	65.20
880.80	61.50
881.40	60.10
882.00	68.30
882.60	71.20
883.20	67.80
883.80	62.70
884.40	64.70
885.00	62.10
885.60	62.90
886.20	66.60
886.80	60.80
887.40	67.40
888.00	71.00
888.60	71.90
889.20	75.10
889.80	69.10
890.40	73.90
891.00	74.70
891.60	68.10
892.20	53.20
892.80	64.80
893.40	69.50
894.00	72.80
894.60	78.10
895.20	74.90
895.80	74.20
896.40	71.00
897.00	64.50
897.60	66.40
898.20	63.30
898.80	56.60
899.40	59.70
900.00	65.10
900.60	63.60
901.20	67.10
901.80	58.80
902.40	63.50
903.00	65.00
903.60	54.90
904.20	57.00
904.80	60.80
905.40	61.20
906.00	68.70
906.60	59.20
907.20	57.90
907.80	62.90
908.40	70.00
909.00	66.30
909.60	63.10
910.20	53.10
910.80	57.00
911.40	65.90
912.00	62.60
912.60	66.60
913.20	65.30
913.80	69.60
914.40	53.50
915.00	59.80
915.60	71.20
916.20	74.80
916.80	68.20
917.40	68.60
918.00	63.40
918.60	70.50
919.20	57.30
919.80	62.10
920.40	58.50
921.00	55.10
921.60	41.90
922.20	42.40
922.80	38.10
923.40	48.00
924.00	50.30
924.60	61.00
925.20	56.30
925.80	53.40
926.40	49.10
927.00	47.30
927.60	61.10
928.20	64.90
928.80	60.40
929.40	51.30
930.00	53.40
930.60	50.70
931.20	54.90
931.80	60.30
932.40	63.40
933.00	63.20
933.60	60.70
934.20	60.40
934.80	55.80
935.40	51.70
936.00	53.20
936.60	55.10
937.20	48.90
937.80	52.10
938.40	55.00
939.00	45.10
939.60	44.90
940.20	39.70
940.80	42.40
941.40	42.40
942.00	47.30
942.60	51.70
943.20	44.60
943.80	45.20
944.40	47.60
945.00	51.90
945.60	55.70
946.20	57.60
946.80	56.30
947.40	61.40
948.00	64.40
948.60	65.90
949.20	59.00
949.80	63.50
950.40	70.30
951.00	67.90
951.60	67.60
952.20	60.70
952.80	67.60
953.40	65.90
954.00	63.50
954.60	61.10
955.20	70.60
955.80	69.30
956.40	65.20
957.00	65.60
957.60	68.00
958.20	65.60
958.80	70.70
959.40	66.00
960.00	65.50
960.60	56.30
961.20	53.70
961.80	53.40
962.40	61.10
963.00	61.40
963.60	69.60
964.20	63.30
964.80	58.60
965.40	58.80
966.00	57.30
966.60	61.00
967.20	62.20
967.80	62.60
968.40	61.30
969.00	57.80
969.60	55.10
970.20	60.40
970.80	60.50
971.40	59.60
972.00	65.20
972.60	61.00
973.20	59.60
973.80	61.30
974.40	66.70
975.00	62.90
975.60	67.70
976.20	65.80
976.80	67.30
977.40	64.90
978.00	64.40
978.60	65.90
979.20	65.10
979.80	65.50
980.40	61.70
981.00	62.10
981.60	72.30
982.20	69.40
982.80	70.00
983.40	63.50
984.00	58.20
984.60	62.30
985.20	66.30
985.80	63.10
986.40	59.30
987.00	64.80
987.60	60.80
988.20	60.80
988.80	69.90
989.40	67.90
990.00	64.70
990.60	70.50
991.20	71.80
991.80	66.00
992.40	61.10
993.00	56.90
993.60	62.40
994.20	64.10
994.80	63.10
995.40	63.20
996.00	68.70
996.60	64.60
997.20	71.80
997.80	74.70
998.40	70.70
999.00	72.70
999.60	77.70
1000.20	70.20
1000.80	64.80
1001.40	72.90
1002.00	69.60
1002.60	74.10
1003.20	71.80
1003.80	77.00
1004.40	69.00
1005.00	64.50
1005.60	66.60
1006.20	62.20
1006.80	55.90
1007.40	62.10
1008.00	59.10
1008.60	67.70
1009.20	75.40
1009.80	72.80
1010.40	76.60
1011.00	74.70
1011.60	82.50
1012.20	75.50
1012.80	81.50
1013.40	74.70
1014.00	72.80
1014.60	73.30
1015.20	77.60
1015.80	69.00
1016.40	73.60
1017.00	74.10
1017.60	72.00
1018.20	75.30
1018.80	67.30
1019.40	67.40
1020.00	69.20
1020.60	64.80
1021.20	61.80
1021.80	69.30
1022.40	70.10
1023.00	66.30
1023.60	67.90
1024.20	62.40
1024.80	61.00
1025.40	62.80
1026.00	64.70
1026.60	65.80
1027.20	64.20
1027.80	60.60
1028.40	58.50
1029.00	69.50
1029.60	73.10
1030.20	69.90
1030.80	78.00
1031.40	72.00
1032.00	72.70
1032.60	79.50
1033.20	79.90
1033.80	72.90
1034.40	73.30
1035.00	75.60
1035.60	81.90
1036.20	78.80
1036.80	84.40
1037.40	81.10
1038.00	75.60
1038.60	77.40
1039.20	73.00
1039.80	79.00
1040.40	75.30
1041.00	74.60
1041.60	74.10
1042.20	73.90
1042.80	76.30
