A-S-P-S -20.152368 40.901796
C-S-P-S -27.672617 39.746590
G-S-P-S -20.021546 37.840692
P-S-P-S -160.790914 39.728425
S-P-S-A 41.242523 40.158824
S-P-S-C 48.294257 43.098366
S-P-S-G 40.938278 42.721561
S-P-S-P -178.905100 38.916013
S-P-S-T 49.944667 43.614572
T-S-P-S -27.863913 40.872994
