0.01 8.333000e+00 7.849865e-01 8.125316e-10
0.02 8.333000e+00 1.371559e+00 1.419687e-09
0.03 8.333000e+00 1.855869e+00 1.920992e-09
0.04 8.333000e+00 2.265392e+00 2.344884e-09
0.05 8.333000e+00 2.616684e+00 2.708503e-09
0.06 8.333000e+00 2.923270e+00 3.025847e-09
0.07 8.333000e+00 3.195691e+00 3.307828e-09
0.08 8.333000e+00 3.434091e+00 3.554593e-09
0.09 8.333000e+00 3.652687e+00 3.780860e-09
0.10 8.333000e+00 3.855061e+00 3.990335e-09
