0.1  8.333000e+00 1.129867e+00 3.958975e-09
0.09 8.333000e+00 1.070736e+00 3.751783e-09
0.08 8.333000e+00 1.007880e+00 3.531540e-09
0.07 8.333000e+00 9.332375e-01 3.269999e-09
0.06 8.333000e+00 8.521419e-01 2.985846e-09
0.05 8.333000e+00 7.670475e-01 2.687681e-09
0.04 8.333000e+00 6.619389e-01 2.319388e-09
0.03 8.333000e+00 5.429851e-01 1.902582e-09
0.02 8.333000e+00 4.012925e-01 1.406101e-09
0.01 8.333000e+00 2.273202e-01 7.965139e-10
