79.90	12.16	79.88	4.33	0.98212	0.98611
79.90	12.16	79.88	4.33	0.98209	0.98611
80.66	6.46	80.54	2.01	0.98996	0.98704
81.07	6.38	80.98	1.95	0.99092	0.98962
81.24	6.48	81.12	2.17	0.98995	0.98725
81.35	6.52	81.18	2.35	0.98879	0.98697
81.42	6.63	81.25	2.65	0.98713	0.98622
81.47	6.71	81.23	2.73	0.98724	0.98405
81.56	6.85	81.33	3.03	0.98497	0.98294
81.52	6.76	81.29	2.88	0.98616	0.98437
81.46	6.76	81.24	2.84	0.98663	0.98399
81.50	6.82	81.28	2.94	0.98587	0.98396
81.63	6.86	81.39	2.99	0.98543	0.98231
81.55	6.87	81.28	3.01	0.98513	0.98236
81.50	6.90	81.21	3.14	0.98371	0.98200
81.55	7.00	81.24	3.34	0.98303	0.97950
81.56	7.01	81.25	3.36	0.98288	0.98087
81.55	7.00	81.27	3.42	0.98354	0.98097
81.54	6.96	81.25	3.31	0.98364	0.98078
81.53	7.09	81.18	3.50	0.98292	0.98078
81.60	7.15	81.25	3.62	0.98162	0.98026
81.58	7.09	81.22	3.55	0.98204	0.98028
81.51	7.21	81.14	3.69	0.98054	0.97853
81.62	7.18	81.24	3.72	0.98145	0.97996
81.42	7.23	81.04	3.74	0.98068	0.97880
81.46	7.20	81.09	3.66	0.98202	0.97931
81.51	7.11	81.15	3.53	0.98212	0.97822
81.51	7.11	81.15	3.53	0.98212	0.97822
81.51	7.11	81.15	3.53	0.98211	0.97820
81.54	7.21	81.17	3.73	0.98008	0.97827
81.48	7.16	81.14	3.72	0.97987	0.97783
81.48	7.24	81.15	3.70	0.98053	0.97865
81.46	7.31	81.10	3.84	0.98020	0.97841
81.55	7.31	81.17	3.84	0.97989	0.97778
81.41	7.32	81.05	3.89	0.97851	0.97734
81.45	7.31	81.07	3.88	0.97983	0.97701
81.53	7.29	81.16	3.89	0.97961	0.97833
81.49	7.32	81.11	3.89	0.97910	0.97804
81.59	7.30	81.24	3.83	0.98021	0.97868
81.56	7.33	81.17	3.91	0.97976	0.97640
81.63	7.35	81.26	3.98	0.97850	0.97651
81.56	7.25	81.19	3.81	0.98102	0.97681
81.46	7.30	81.10	3.93	0.97923	0.97887
81.52	7.30	81.15	3.84	0.98012	0.97899
81.60	7.23	81.22	3.80	0.98035	0.97812
81.63	7.40	81.19	4.02	0.97799	0.97610
81.56	7.40	81.12	3.99	0.97953	0.97564
81.73	7.43	81.26	4.08	0.97841	0.97625
81.53	7.36	81.13	4.00	0.97888	0.97674
81.56	7.42	81.13	4.02	0.97755	0.97574
81.66	7.43	81.19	4.07	0.97753	0.97417
81.49	7.31	81.09	3.85	0.97945	0.97629
81.60	7.24	81.16	3.83	0.98087	0.97633
81.50	7.28	81.13	3.83	0.98086	0.97787
81.53	7.28	81.17	3.87	0.98021	0.97904
81.58	7.30	81.21	3.92	0.98083	0.97667
81.58	7.24	81.23	3.81	0.98137	0.97940
81.51	7.30	81.14	3.92	0.97943	0.97703
81.50	7.27	81.13	3.85	0.98044	0.97797
81.54	7.20	81.24	3.73	0.98107	0.98019
81.48	7.26	81.15	3.83	0.98135	0.98056
81.51	7.29	81.15	3.87	0.98059	0.97907
81.48	7.20	81.14	3.78	0.98094	0.97934
81.52	7.20	81.16	3.77	0.98166	0.97861
81.55	7.25	81.24	3.83	0.98031	0.97948
81.42	7.25	81.09	3.83	0.98118	0.97858
81.49	7.24	81.15	3.77	0.98067	0.97960
81.61	7.35	81.20	3.91	0.97995	0.97702
81.47	7.37	81.08	3.93	0.98003	0.97616
81.39	7.28	81.01	3.81	0.98110	0.97810
81.55	7.26	81.13	3.82	0.98129	0.97830
81.58	7.38	81.14	4.00	0.97941	0.97691
81.62	7.39	81.18	4.07	0.97870	0.97699
81.48	7.37	81.10	3.98	0.98019	0.97871
81.52	7.33	81.17	3.94	0.97911	0.97873
81.56	7.41	81.16	4.12	0.97994	0.97873
81.59	7.34	81.21	3.97	0.97961	0.97785
81.53	7.36	81.13	4.02	0.97895	0.97691
81.52	7.41	81.09	4.06	0.97897	0.97883
81.60	7.39	81.19	4.10	0.97942	0.97919
81.61	7.28	81.24	3.95	0.98057	0.97931
81.70	7.37	81.27	4.10	0.97933	0.97792
81.55	7.36	81.12	3.99	0.98046	0.97934
81.51	7.32	81.11	3.98	0.98060	0.97927
81.53	7.34	81.17	3.98	0.98043	0.97753
81.56	7.32	81.21	3.93	0.98008	0.97815
81.57	7.41	81.19	4.15	0.97923	0.97677
81.60	7.44	81.20	4.10	0.98000	0.97798
81.70	7.49	81.27	4.15	0.97914	0.97734
81.61	7.47	81.18	4.11	0.97843	0.97802
81.61	7.47	81.18	4.16	0.97899	0.97792
81.50	7.36	81.08	3.96	0.98085	0.97677
81.62	7.38	81.21	4.06	0.97977	0.97770
81.62	7.36	81.18	4.02	0.98025	0.97890
81.51	7.24	81.10	3.77	0.98090	0.97838
81.62	7.22	81.23	3.78	0.98203	0.97995
81.60	7.26	81.22	3.81	0.98146	0.98028
81.53	7.31	81.14	3.83	0.98162	0.97944
81.66	7.23	81.22	3.79	0.98182	0.97930
81.62	7.27	81.22	3.86	0.98183	0.97988
81.51	7.30	81.11	3.89	0.98036	0.97801
81.52	7.36	81.09	4.01	0.97979	0.97722
81.57	7.40	81.14	4.03	0.97903	0.97864
81.59	7.45	81.13	4.18	0.97835	0.97633
81.66	7.38	81.16	4.09	0.97887	0.97619
81.69	7.39	81.20	4.06	0.97803	0.97358
81.63	7.37	81.15	4.00	0.97924	0.97726
81.63	7.34	81.15	3.98	0.98023	0.97666
81.65	7.40	81.18	4.05	0.97834	0.97615
81.64	7.37	81.18	4.00	0.97961	0.97679
81.62	7.42	81.14	4.02	0.97921	0.97540
81.64	7.42	81.15	4.13	0.97803	0.97340
81.60	7.39	81.13	4.06	0.97870	0.97810
81.52	7.33	81.06	3.95	0.97966	0.97567
81.69	7.45	81.21	4.17	0.97827	0.97720
81.63	7.35	81.19	4.02	0.97930	0.97649
81.55	7.35	81.11	3.97	0.98022	0.97827
81.59	7.39	81.16	4.09	0.97828	0.97640
81.50	7.32	81.09	3.98	0.97999	0.97786
81.48	7.38	81.07	4.06	0.97955	0.97671
81.55	7.45	81.17	4.10	0.97919	0.97753
81.54	7.42	81.17	4.12	0.97905	0.97875
81.48	7.41	81.14	4.12	0.97899	0.97813
81.54	7.39	81.16	4.09	0.97873	0.97780
81.54	7.32	81.15	3.92	0.97975	0.97705
81.53	7.25	81.16	3.82	0.98091	0.97883
81.54	7.19	81.18	3.71	0.98180	0.97990
81.55	7.22	81.20	3.73	0.98114	0.97852
81.58	7.27	81.23	3.80	0.98043	0.97788
81.64	7.26	81.28	3.83	0.97912	0.97751
81.57	7.35	81.22	3.89	0.97924	0.97766
81.62	7.31	81.27	3.86	0.97985	0.97843
81.64	7.37	81.28	4.02	0.97933	0.97636
81.54	7.27	81.19	3.84	0.98042	0.97804
81.51	7.24	81.16	3.78	0.98046	0.97956
81.40	7.16	81.10	3.61	0.98173	0.97946
81.49	7.16	81.15	3.58	0.98118	0.97760
81.48	7.15	81.15	3.60	0.98143	0.97762
81.50	7.25	81.13	3.80	0.98030	0.97866
81.48	7.27	81.12	3.82	0.98043	0.97673
