81.504	7.246	81.046	4.252	0.97305
81.483	7.272	81.066	4.261	0.97288
81.391	7.197	80.970	4.141	0.97561
81.440	7.240	81.020	4.132	0.97620
81.426	7.210	81.025	4.174	0.97620
81.401	7.181	81.033	4.029	0.97694
81.389	7.195	81.034	4.077	0.97589
81.540	7.172	81.171	4.039	0.97667
81.579	7.223	81.175	4.152	0.97548
81.587	7.221	81.153	4.158	0.97547
81.532	7.375	81.118	4.346	0.97277
81.504	7.339	81.082	4.340	0.97252
81.533	7.275	81.048	4.182	0.97480
81.445	7.333	81.016	4.431	0.97235
81.605	7.367	81.163	4.456	0.97232
81.654	7.459	81.281	4.629	0.97185
81.654	7.459	81.281	4.629	0.97185
81.654	7.459	81.278	4.629	0.97185
81.623	7.374	81.124	4.386	0.97439
81.527	7.323	81.031	4.413	0.97377
81.621	7.312	81.214	4.371	0.97425
81.669	7.311	81.211	4.284	0.97491
81.629	7.236	81.247	4.195	0.97427
81.566	7.241	81.165	4.203	0.97488
81.452	7.330	81.055	4.303	0.97481
81.569	7.344	81.127	4.349	0.97335
81.472	7.364	81.097	4.424	0.97268
81.512	7.466	81.096	4.593	0.97155
81.538	7.497	81.046	4.610	0.97186
81.624	7.333	81.122	4.363	0.97358
81.481	7.361	81.009	4.419	0.97345
81.585	7.330	81.081	4.304	0.97454
81.677	7.368	81.189	4.414	0.97308
81.589	7.389	81.108	4.475	0.97287
81.516	7.446	81.087	4.539	0.97234
81.598	7.416	81.184	4.531	0.97118
81.454	7.507	81.028	4.594	0.97185
81.617	7.420	81.138	4.470	0.97208
81.525	7.405	81.062	4.415	0.97214
81.566	7.378	81.059	4.420	0.97298
81.586	7.399	81.080	4.443	0.97196
81.566	7.332	81.124	4.316	0.97214
81.499	7.366	81.084	4.416	0.97228
81.465	7.310	81.098	4.345	0.97295
81.586	7.305	81.115	4.296	0.97494
81.594	7.259	81.141	4.303	0.97493
81.606	7.314	81.182	4.348	0.97272
81.610	7.403	81.187	4.468	0.97201
81.548	7.389	81.112	4.432	0.97159
81.692	7.401	81.216	4.519	0.97120
81.536	7.354	81.141	4.378	0.97181
81.580	7.388	81.215	4.442	0.97233
81.571	7.241	81.184	4.227	0.97430
81.436	7.261	81.040	4.220	0.97192
81.411	7.216	81.023	4.197	0.97386
81.418	7.241	81.095	4.211	0.97362
81.570	7.124	81.223	3.964	0.97604
81.501	7.157	81.100	4.087	0.97646
81.538	7.330	81.114	4.280	0.97460
81.484	7.294	81.058	4.303	0.97403
81.475	7.233	81.089	4.231	0.97407
81.393	7.307	81.020	4.365	0.97357
81.486	7.224	81.063	4.200	0.97625
81.572	7.268	81.127	4.213	0.97528
81.599	7.349	81.197	4.399	0.97324
81.755	7.364	81.323	4.404	0.97350
81.621	7.292	81.233	4.330	0.97279
81.571	7.235	81.170	4.250	0.97461
81.584	7.160	81.148	4.155	0.97500
81.541	7.285	81.064	4.261	0.97328
81.529	7.331	81.060	4.350	0.97294
81.681	7.256	81.194	4.323	0.97317
81.580	7.279	81.106	4.268	0.97326
81.605	7.269	81.152	4.257	0.97404
81.513	7.243	81.121	4.171	0.97473
81.604	7.330	81.178	4.286	0.97402
81.533	7.357	81.113	4.411	0.97138
81.592	7.352	81.131	4.451	0.97142
81.611	7.399	81.193	4.425	0.97135
81.522	7.303	81.096	4.392	0.97274
81.568	7.419	81.179	4.546	0.97020
81.480	7.424	81.042	4.521	0.97174
81.638	7.446	81.174	4.579	0.97044
81.653	7.418	81.266	4.508	0.97004
81.613	7.432	81.273	4.541	0.97154
81.520	7.351	81.107	4.418	0.97358
81.479	7.407	81.114	4.526	0.97128
81.504	7.284	81.092	4.281	0.97464
81.472	7.278	81.045	4.279	0.97308
81.431	7.253	80.992	4.247	0.97330
81.642	7.358	81.212	4.413	0.97270
81.553	7.474	81.127	4.646	0.96961
81.535	7.438	81.148	4.570	0.97013
81.665	7.412	81.260	4.534	0.97002
81.777	7.417	81.256	4.493	0.97067
81.718	7.426	81.232	4.612	0.97023
81.605	7.464	81.151	4.623	0.96846
81.635	7.444	81.161	4.649	0.96912
81.578	7.464	81.156	4.596	0.97025
81.553	7.489	81.085	4.652	0.97038
81.648	7.485	81.165	4.665	0.96987
81.606	7.590	81.136	4.849	0.97000
81.567	7.507	81.114	4.748	0.97076
81.516	7.479	81.076	4.686	0.97189
81.633	7.384	81.209	4.517	0.97338
81.625	7.456	81.236	4.590	0.97180
81.582	7.366	81.125	4.501	0.97337
81.545	7.381	81.120	4.478	0.97294
81.589	7.372	81.176	4.461	0.97359
81.651	7.541	81.256	4.801	0.97021
81.529	7.413	81.180	4.520	0.97179
81.605	7.456	81.281	4.562	0.97203
81.558	7.402	81.195	4.435	0.97261
81.612	7.305	81.253	4.292	0.97373
81.576	7.321	81.116	4.331	0.97327
81.639	7.318	81.173	4.373	0.97410
81.515	7.293	81.108	4.304	0.97458
81.507	7.306	81.034	4.342	0.97436
81.546	7.308	81.100	4.255	0.97463
81.576	7.296	81.154	4.295	0.97469
81.557	7.261	81.158	4.206	0.97585
81.613	7.385	81.126	4.424	0.97403
81.517	7.408	81.117	4.449	0.97284
81.508	7.299	81.123	4.319	0.97411
81.415	7.221	80.989	4.108	0.97595
81.442	7.268	81.034	4.191	0.97558
81.550	7.318	81.161	4.308	0.97427
81.585	7.301	81.193	4.315	0.97370
81.614	7.415	81.174	4.478	0.97251
81.488	7.405	81.057	4.462	0.97276
81.476	7.364	81.074	4.365	0.97417
81.498	7.307	81.140	4.317	0.97470
81.523	7.249	81.074	4.241	0.97638
81.460	7.326	81.059	4.400	0.97334
81.534	7.341	81.116	4.367	0.97379
81.424	7.322	81.021	4.405	0.97357
81.498	7.347	81.107	4.357	0.97354
81.541	7.319	81.198	4.370	0.97329
81.454	7.426	81.050	4.544	0.97130
81.583	7.324	81.249	4.369	0.97257
81.615	7.334	81.222	4.404	0.97387
81.538	7.383	81.164	4.470	0.97407
81.561	7.355	81.134	4.382	0.97271
81.586	7.344	81.148	4.415	0.97130
81.526	7.376	81.125	4.408	0.97367
81.537	7.261	81.113	4.348	0.97418
81.518	7.350	81.096	4.450	0.97294
81.524	7.370	81.099	4.387	0.97350
81.616	7.350	81.277	4.414	0.97185
81.616	7.287	81.236	4.329	0.97257
81.481	7.253	81.133	4.258	0.97313
81.498	7.270	81.028	4.287	0.97357
81.552	7.314	81.114	4.398	0.97226
81.624	7.357	81.207	4.441	0.97213
81.580	7.286	81.248	4.314	0.97419
81.536	7.342	81.080	4.372	0.97474
81.508	7.418	81.025	4.494	0.97250
81.508	7.462	81.105	4.528	0.97256
81.647	7.382	81.206	4.379	0.97278
81.564	7.384	81.108	4.350	0.97365
81.580	7.424	81.096	4.532	0.97274
81.658	7.380	81.184	4.437	0.97325
81.625	7.419	81.125	4.465	0.97144
81.571	7.388	81.050	4.405	0.97253
81.487	7.323	81.041	4.368	0.97404
81.518	7.343	81.105	4.304	0.97364
81.546	7.347	81.097	4.395	0.97362
81.586	7.311	81.053	4.295	0.97436
81.575	7.297	81.051	4.277	0.97506
81.490	7.353	81.041	4.329	0.97534
81.522	7.259	81.101	4.202	0.97545
81.472	7.281	81.052	4.288	0.97451
81.420	7.245	81.014	4.167	0.97573
81.500	7.217	81.062	4.155	0.97583
81.429	7.276	81.035	4.223	0.97493
81.389	7.218	81.004	4.119	0.97590
81.444	7.195	81.013	4.079	0.97718
81.472	7.213	81.014	4.124	0.97711
81.417	7.188	81.004	4.073	0.97728
81.442	7.236	80.991	4.203	0.97562
81.475	7.277	81.066	4.240	0.97651
81.571	7.358	81.193	4.283	0.97601
81.452	7.244	81.027	4.197	0.97496
81.470	7.312	81.048	4.301	0.97459
81.583	7.363	81.155	4.377	0.97351
81.512	7.345	81.047	4.389	0.97469
81.545	7.315	81.155	4.309	0.97399
81.498	7.253	81.093	4.214	0.97354
81.525	7.279	81.137	4.293	0.97431
81.486	7.221	81.038	4.246	0.97459
81.535	7.284	81.073	4.249	0.97370
81.466	7.385	81.053	4.458	0.97252
81.575	7.393	81.226	4.419	0.97101
81.497	7.328	81.137	4.325	0.97341
81.543	7.318	81.166	4.290	0.97434
81.622	7.269	81.236	4.212	0.97454
81.516	7.253	81.126	4.162	0.97540
81.513	7.186	81.157	4.127	0.97491
81.542	7.263	81.106	4.172	0.97531
81.538	7.242	81.191	4.217	0.97418
81.524	7.307	81.244	4.386	0.97478
81.505	7.281	81.157	4.217	0.97570
81.542	7.279	81.037	4.218	0.97536
81.569	7.230	81.152	4.130	0.97537
81.440	7.219	81.032	4.175	0.97522
81.485	7.275	81.066	4.236	0.97463
81.472	7.293	80.995	4.347	0.97393
81.452	7.378	81.068	4.439	0.97409
81.319	7.365	80.936	4.477	0.97471
81.450	7.439	81.023	4.511	0.97333
81.532	7.403	81.111	4.414	0.97421
81.488	7.430	81.100	4.473	0.97301
81.740	7.397	81.306	4.478	0.97273
81.535	7.378	81.093	4.431	0.97345
81.568	7.403	81.097	4.517	0.97306
81.440	7.369	81.032	4.392	0.97378
81.360	7.323	80.941	4.313	0.97376
81.516	7.270	81.108	4.262	0.97360
81.373	7.318	81.009	4.313	0.97415
81.390	7.190	80.985	4.193	0.97518
81.532	7.249	81.237	4.231	0.97439
81.458	7.160	81.026	4.078	0.97569
81.527	7.196	81.105	4.116	0.97486
81.622	7.230	81.180	4.164	0.97560
81.472	7.202	81.031	4.162	0.97536
81.394	7.281	81.002	4.251	0.97521
81.464	7.257	81.040	4.267	0.97416
81.441	7.287	81.055	4.255	0.97486
81.497	7.285	81.051	4.207	0.97529
81.523	7.326	81.107	4.311	0.97454
81.518	7.236	81.084	4.115	0.97600
81.574	7.211	81.104	4.137	0.97591
81.471	7.296	81.092	4.215	0.97590
81.499	7.345	81.119	4.460	0.97432
81.529	7.246	81.169	4.222	0.97572
81.465	7.351	81.031	4.384	0.97349
81.454	7.264	81.011	4.250	0.97473
81.585	7.246	81.150	4.203	0.97479
81.476	7.251	81.062	4.204	0.97546
81.528	7.292	81.076	4.243	0.97339
81.483	7.285	81.070	4.199	0.97506
81.485	7.262	81.045	4.250	0.97590
81.553	7.300	81.165	4.233	0.97487
81.563	7.243	81.183	4.234	0.97408
81.640	7.279	81.235	4.283	0.97427
81.610	7.351	81.208	4.410	0.97214
81.593	7.311	81.168	4.329	0.97372
81.582	7.378	81.118	4.418	0.97391
81.512	7.425	81.129	4.473	0.97236
81.520	7.438	81.140	4.539	0.97300
81.505	7.443	81.090	4.597	0.97152
81.618	7.471	81.199	4.599	0.97342
81.547	7.473	81.120	4.669	0.97077
81.592	7.448	81.159	4.531	0.97217
81.485	7.413	81.132	4.446	0.97412
81.644	7.396	81.197	4.439	0.97325
81.587	7.392	81.207	4.501	0.97301
81.435	7.380	81.087	4.450	0.97317
81.485	7.373	81.065	4.428	0.97448
81.420	7.344	81.018	4.356	0.97411
81.619	7.381	81.251	4.422	0.97323
81.648	7.302	81.315	4.354	0.97445
81.571	7.332	81.162	4.343	0.97534
81.527	7.211	81.152	4.174	0.97567
81.443	7.265	81.063	4.215	0.97520
81.459	7.286	81.089	4.302	0.97498
81.474	7.341	81.081	4.344	0.97460
81.449	7.312	81.100	4.332	0.97502
81.512	7.371	81.138	4.473	0.97425
81.510	7.338	81.081	4.342	0.97486
81.533	7.285	81.129	4.297	0.97449
81.601	7.346	81.148	4.356	0.97523
81.510	7.426	81.055	4.467	0.97185
81.489	7.360	81.069	4.410	0.97290
81.505	7.292	81.089	4.309	0.97389
81.552	7.189	81.142	4.171	0.97534
81.486	7.298	81.059	4.229	0.97622
81.450	7.264	81.042	4.285	0.97482
81.448	7.365	81.013	4.343	0.97549
81.490	7.390	81.082	4.473	0.97343
81.479	7.514	81.014	4.667	0.97270
81.596	7.541	81.162	4.745	0.97068
81.483	7.474	81.013	4.629	0.97297
81.526	7.496	81.036	4.573	0.97376
81.466	7.470	81.027	4.574	0.97476
81.411	7.396	80.998	4.453	0.97385
81.472	7.346	81.087	4.401	0.97400
81.406	7.281	80.973	4.293	0.97560
81.532	7.371	81.107	4.446	0.97494
81.519	7.334	81.077	4.294	0.97480
81.466	7.349	80.987	4.394	0.97503
81.552	7.219	81.098	4.237	0.97478
81.395	7.267	81.005	4.211	0.97384
81.352	7.237	80.901	4.168	0.97555
81.340	7.153	80.915	3.981	0.97649
81.426	7.134	81.052	4.029	0.97681
81.422	7.153	81.101	3.977	0.97561
81.447	7.166	81.074	4.079	0.97491
81.463	7.165	81.080	3.975	0.97784
81.551	7.228	81.131	4.175	0.97608
81.452	7.216	81.014	4.167	0.97553
81.511	7.256	81.098	4.195	0.97439
81.440	7.339	80.988	4.376	0.97503
81.484	7.252	81.097	4.224	0.97529
81.540	7.309	81.153	4.272	0.97403
81.447	7.234	81.068	4.141	0.97641
81.387	7.204	81.001	4.137	0.97572
81.508	7.160	81.133	4.076	0.97540
81.395	7.217	80.972	4.110	0.97560
81.571	7.266	81.234	4.145	0.97547
81.411	7.239	81.020	4.212	0.97359
81.602	7.295	81.116	4.269	0.97374
81.506	7.284	81.036	4.265	0.97326
81.555	7.329	81.135	4.308	0.97458
81.480	7.329	81.056	4.245	0.97435
81.406	7.352	80.998	4.273	0.97466
81.607	7.284	81.207	4.205	0.97388
81.524	7.249	81.156	4.191	0.97454
81.571	7.321	81.172	4.316	0.97309
81.464	7.269	81.047	4.251	0.97404
81.463	7.247	81.042	4.235	0.97437
81.460	7.219	81.012	4.125	0.97462
81.472	7.230	81.089	4.134	0.97562
81.480	7.296	81.082	4.270	0.97394
81.454	7.234	81.046	4.182	0.97572
81.443	7.274	81.057	4.235	0.97413
81.415	7.291	81.004	4.375	0.97383
81.488	7.374	81.102	4.494	0.97248
81.491	7.318	81.076	4.334	0.97289
81.506	7.372	81.086	4.459	0.97294
81.573	7.335	81.117	4.349	0.97239
81.518	7.258	81.066	4.282	0.97269
81.429	7.309	81.015	4.368	0.97329
81.465	7.370	81.015	4.395	0.97285
81.413	7.203	81.013	4.180	0.97470
81.495	7.199	81.053	4.108	0.97562
81.465	7.304	81.044	4.307	0.97347
81.507	7.236	81.103	4.228	0.97370
81.499	7.281	81.091	4.274	0.97404
81.526	7.271	81.142	4.265	0.97388
81.466	7.167	81.041	4.092	0.97538
81.456	7.173	81.023	4.091	0.97508
81.399	7.214	81.007	4.135	0.97533
81.472	7.233	81.010	4.186	0.97471
81.359	7.190	80.954	4.088	0.97606
81.462	7.233	81.097	4.245	0.97460
81.472	7.138	81.057	4.055	0.97540
81.377	7.247	80.995	4.181	0.97430
81.435	7.241	81.053	4.155	0.97412
81.493	7.255	81.029	4.240	0.97428
81.533	7.258	81.084	4.214	0.97520
81.471	7.163	81.101	4.074	0.97530
81.472	7.188	81.057	4.047	0.97497
81.551	7.217	81.116	4.166	0.97482
81.479	7.187	81.086	4.073	0.97547
81.457	7.212	81.057	4.113	0.97565
81.393	7.180	80.988	4.103	0.97451
81.516	7.206	81.119	4.101	0.97552
81.541	7.188	81.136	4.030	0.97603
81.528	7.185	81.102	4.122	0.97530
81.378	7.212	80.985	4.142	0.97504
81.575	7.232	81.150	4.194	0.97386
81.678	7.238	81.250	4.122	0.97573
81.572	7.204	81.168	4.112	0.97561
81.533	7.224	81.135	4.125	0.97485
81.520	7.224	81.169	4.124	0.97488
81.503	7.276	81.080	4.271	0.97306
81.518	7.335	81.126	4.383	0.97184
81.667	7.196	81.231	4.115	0.97564
81.570	7.060	81.119	3.897	0.97568
81.555	7.164	81.130	4.055	0.97393
81.470	7.199	81.023	4.133	0.97504
81.482	7.225	81.081	4.189	0.97352
81.502	7.348	81.053	4.312	0.97292
81.489	7.357	81.109	4.342	0.97297
81.576	7.338	81.182	4.322	0.97314
81.593	7.302	81.226	4.334	0.97210
81.602	7.334	81.215	4.376	0.97158
81.721	7.334	81.290	4.385	0.97233
81.599	7.286	81.176	4.274	0.97359
81.587	7.341	81.222	4.413	0.97279
81.517	7.398	81.086	4.427	0.97169
81.583	7.339	81.079	4.457	0.97222
81.589	7.371	81.101	4.439	0.97083
81.481	7.327	81.027	4.425	0.97233
81.471	7.307	81.078	4.316	0.97289
81.503	7.255	81.065	4.174	0.97354
81.469	7.242	81.064	4.192	0.97448
81.495	7.290	81.100	4.251	0.97444
81.468	7.208	81.049	4.124	0.97410
81.511	7.247	81.130	4.204	0.97400
81.586	7.269	81.223	4.210	0.97390
81.490	7.199	81.121	4.131	0.97565
81.490	7.199	81.121	4.131	0.97565
81.490	7.199	81.121	4.136	0.97566
81.412	7.265	81.007	4.139	0.97593
81.391	7.246	80.974	4.182	0.97539
81.457	7.186	81.043	4.146	0.97520
81.392	7.269	80.966	4.195	0.97577
81.507	7.280	81.053	4.240	0.97435
81.588	7.306	81.120	4.278	0.97410
81.412	7.280	81.025	4.285	0.97458
81.350	7.229	80.894	4.141	0.97466
81.394	7.178	80.985	4.154	0.97524
81.502	7.282	81.074	4.273	0.97412
81.510	7.323	81.094	4.352	0.97301
81.582	7.364	81.099	4.390	0.97380
81.449	7.399	81.009	4.460	0.97280
81.553	7.367	81.120	4.400	0.97332
81.617	7.331	81.152	4.310	0.97506
81.521	7.303	81.097	4.349	0.97335
81.440	7.300	81.046	4.206	0.97465
81.517	7.366	81.087	4.333	0.97243
81.559	7.375	81.125	4.428	0.97305
81.484	7.302	81.122	4.313	0.97342
81.584	7.351	81.150	4.366	0.97437
81.615	7.370	81.231	4.440	0.97350
81.561	7.373	81.205	4.439	0.97315
81.582	7.387	81.197	4.454	0.97181
81.557	7.465	81.139	4.532	0.97193
81.536	7.444	81.148	4.540	0.97144
81.361	7.430	80.997	4.471	0.97188
81.436	7.434	81.100	4.598	0.97280
81.473	7.537	81.074	4.696	0.97121
81.571	7.464	81.139	4.621	0.97310
81.580	7.472	81.164	4.634	0.97148
81.639	7.448	81.192	4.595	0.97252
81.604	7.580	81.133	4.713	0.97110
81.557	7.589	81.092	4.760	0.97017
81.456	7.506	81.035	4.660	0.96996
81.477	7.638	81.071	4.851	0.96891
81.504	7.679	81.064	4.963	0.96762
81.684	7.592	81.243	4.779	0.96902
81.705	7.575	81.264	4.785	0.96996
81.625	7.554	81.186	4.787	0.96970
81.532	7.497	81.118	4.724	0.97078
81.557	7.487	81.059	4.676	0.97139
81.551	7.516	81.115	4.710	0.97213
81.566	7.530	81.224	4.720	0.97047
81.511	7.379	81.163	4.403	0.97348
81.551	7.436	81.212	4.594	0.97214
81.693	7.469	81.332	4.628	0.97268
81.618	7.463	81.204	4.501	0.97355
81.574	7.435	81.215	4.518	0.97172
81.566	7.451	81.142	4.632	0.97286
81.488	7.414	81.047	4.508	0.97290
81.593	7.416	81.259	4.496	0.97173
81.599	7.474	81.186	4.619	0.97122
81.519	7.526	81.111	4.666	0.96906
81.480	7.530	81.125	4.741	0.97078
81.610	7.650	81.243	4.907	0.96836
81.621	7.611	81.222	4.807	0.97112
81.519	7.659	81.093	4.948	0.96855
81.597	7.570	81.123	4.805	0.97168
81.557	7.546	81.094	4.772	0.97184
81.549	7.545	81.123	4.758	0.97180
81.477	7.504	81.079	4.690	0.97229
81.596	7.483	81.182	4.591	0.97234
81.580	7.418	81.166	4.614	0.97219
81.613	7.472	81.211	4.567	0.97151
81.548	7.433	81.118	4.480	0.97230
81.548	7.393	81.129	4.396	0.97337
81.444	7.391	81.047	4.481	0.97269
81.567	7.467	81.157	4.595	0.97113
81.533	7.440	81.181	4.512	0.97310
81.554	7.402	81.190	4.428	0.97310
81.484	7.306	81.048	4.288	0.97498
81.497	7.358	81.082	4.361	0.97250
81.568	7.350	81.157	4.380	0.97327
81.578	7.406	81.129	4.434	0.97305
81.581	7.419	81.106	4.568	0.97134
81.530	7.381	81.120	4.409	0.97188
81.433	7.336	80.978	4.384	0.97385
81.473	7.416	81.058	4.537	0.97273
81.576	7.484	81.139	4.630	0.97137
81.616	7.452	81.184	4.597	0.97271
81.545	7.366	81.109	4.401	0.97306
81.493	7.299	81.076	4.296	0.97437
81.546	7.339	81.113	4.368	0.97437
81.377	7.245	80.986	4.188	0.97513
81.420	7.309	81.009	4.266	0.97435
81.484	7.263	81.070	4.216	0.97503
81.544	7.326	81.140	4.345	0.97309
81.457	7.329	81.039	4.337	0.97336
81.536	7.198	81.090	4.115	0.97572
81.412	7.259	80.998	4.180	0.97470
81.548	7.279	81.030	4.261	0.97416
81.501	7.319	81.051	4.381	0.97499
81.556	7.300	81.131	4.338	0.97402
81.458	7.248	81.064	4.222	0.97502
81.476	7.276	81.031	4.251	0.97369
81.519	7.374	81.050	4.380	0.97474
81.507	7.242	81.171	4.242	0.97372
81.496	7.230	81.137	4.166	0.97496
81.470	7.278	81.035	4.244	0.97332
81.466	7.322	81.115	4.368	0.97364
81.491	7.236	81.109	4.185	0.97361
81.452	7.265	81.043	4.175	0.97420
81.539	7.233	81.127	4.145	0.97547
81.556	7.225	81.199	4.113	0.97489
81.361	7.158	80.977	4.055	0.97616
81.549	7.161	81.176	4.030	0.97480
81.499	7.188	81.047	4.017	0.97560
81.480	7.207	81.051	4.034	0.97544
81.483	7.226	81.075	4.078	0.97639
81.462	7.275	81.067	4.227	0.97478
81.571	7.233	81.141	4.143	0.97490
81.590	7.254	81.198	4.154	0.97482
81.612	7.211	81.246	4.164	0.97546
81.516	7.221	81.098	4.213	0.97555
81.512	7.195	81.060	4.068	0.97580
81.448	7.177	81.035	4.103	0.97473
81.503	7.190	81.081	4.089	0.97553
81.463	7.122	81.029	3.963	0.97588
81.583	7.110	81.129	3.989	0.97515
81.564	7.137	81.111	4.032	0.97606
81.493	7.187	81.057	4.099	0.97578
81.420	7.217	80.978	4.129	0.97480
81.523	7.205	81.091	4.071	0.97537
81.596	7.204	81.199	4.084	0.97536
81.413	7.247	81.077	4.173	0.97464
81.414	7.255	81.006	4.255	0.97353
81.506	7.333	81.154	4.346	0.97333
81.429	7.313	81.096	4.280	0.97379
81.518	7.267	81.136	4.231	0.97484
81.426	7.299	80.995	4.215	0.97420
81.477	7.276	81.049	4.223	0.97491
81.467	7.276	81.072	4.174	0.97521
