79.904	12.160	79.874	10.402	0.98483
79.903	12.159	79.871	10.401	0.98483
80.989	6.733	80.492	3.501	0.98521
81.544	6.660	81.098	2.948	0.98652
81.655	6.687	81.253	2.426	0.98892
81.714	6.680	81.316	2.408	0.98791
81.754	6.779	81.377	2.202	0.98974
81.819	6.709	81.432	2.364	0.98850
81.820	6.710	81.424	2.252	0.98932
81.943	6.691	81.539	2.225	0.98814
81.919	6.694	81.497	2.174	0.98948
81.896	6.690	81.491	2.117	0.98899
81.870	6.687	81.462	2.128	0.98884
81.920	6.656	81.534	2.195	0.98757
81.914	6.684	81.500	2.215	0.98825
81.981	6.659	81.542	2.149	0.98871
81.895	6.694	81.452	2.216	0.98794
81.900	6.691	81.480	2.215	0.98832
81.950	6.717	81.544	2.289	0.98772
82.068	6.758	81.652	2.356	0.98671
81.996	6.712	81.556	2.308	0.98815
81.836	6.722	81.417	2.249	0.98729
81.927	6.724	81.485	2.245	0.98776
81.942	6.655	81.504	2.100	0.98875
81.821	6.658	81.400	2.133	0.98922
81.874	6.639	81.459	2.110	0.98920
81.859	6.656	81.411	2.141	0.98864
81.859	6.656	81.411	2.141	0.98864
81.859	6.657	81.417	2.174	0.98833
81.928	6.663	81.485	2.256	0.98799
81.920	6.632	81.506	2.223	0.98815
81.909	6.706	81.503	2.226	0.98789
81.893	6.641	81.465	2.155	0.98824
81.982	6.686	81.566	2.161	0.98809
81.933	6.714	81.481	2.292	0.98786
81.993	6.745	81.584	2.378	0.98771
81.906	6.678	81.501	2.238	0.98758
81.949	6.737	81.503	2.348	0.98788
81.974	6.678	81.567	2.356	0.98744
81.886	6.726	81.473	2.354	0.98720
81.881	6.662	81.464	2.163	0.98833
81.874	6.712	81.456	2.166	0.98821
81.861	6.712	81.447	2.235	0.98876
81.879	6.703	81.452	2.230	0.98827
81.894	6.681	81.464	2.261	0.98809
81.966	6.686	81.517	2.187	0.98837
81.867	6.699	81.434	2.246	0.98765
81.802	6.669	81.369	2.103	0.98884
81.924	6.671	81.516	2.163	0.98806
81.974	6.727	81.568	2.317	0.98858
81.933	6.694	81.497	2.137	0.98868
81.988	6.674	81.563	2.218	0.98809
81.857	6.680	81.427	2.223	0.98788
81.771	6.675	81.341	2.194	0.98818
81.904	6.701	81.494	2.180	0.98896
81.875	6.642	81.437	2.068	0.98897
81.885	6.633	81.445	2.084	0.98871
81.956	6.680	81.536	2.229	0.98850
82.021	6.699	81.570	2.143	0.98812
81.999	6.703	81.534	2.250	0.98754
81.832	6.713	81.382	2.176	0.98797
81.917	6.783	81.481	2.542	0.98624
81.989	6.732	81.591	2.438	0.98707
81.902	6.765	81.488	2.426	0.98699
81.881	6.679	81.468	2.138	0.98826
81.825	6.731	81.390	2.232	0.98793
81.896	6.711	81.457	2.246	0.98879
81.947	6.680	81.506	2.127	0.98958
81.894	6.771	81.453	2.372	0.98841
81.941	6.762	81.501	2.339	0.98777
81.937	6.813	81.501	2.470	0.98658
81.902	6.826	81.492	2.494	0.98790
81.942	6.746	81.549	2.347	0.98778
81.941	6.712	81.495	2.373	0.98832
81.888	6.709	81.503	2.376	0.98755
82.035	6.776	81.610	2.498	0.98712
81.922	6.791	81.507	2.498	0.98748
81.971	6.820	81.589	2.617	0.98629
81.881	6.756	81.477	2.507	0.98728
81.830	6.786	81.390	2.457	0.98738
81.901	6.794	81.472	2.479	0.98802
81.878	6.830	81.426	2.478	0.98831
81.911	6.766	81.484	2.472	0.98800
81.846	6.806	81.459	2.465	0.98755
81.952	6.743	81.576	2.412	0.98752
81.877	6.772	81.449	2.348	0.98863
81.945	6.779	81.546	2.438	0.98813
81.919	6.685	81.490	2.242	0.98936
81.839	6.716	81.426	2.243	0.98828
81.764	6.728	81.333	2.261	0.98803
81.925	6.805	81.495	2.619	0.98645
81.957	6.763	81.565	2.497	0.98779
81.844	6.843	81.453	2.614	0.98625
81.841	6.718	81.421	2.263	0.98908
81.938	6.810	81.519	2.483	0.98740
81.838	6.779	81.452	2.413	0.98736
81.882	6.705	81.436	2.263	0.98748
81.877	6.726	81.484	2.313	0.98766
81.837	6.765	81.410	2.374	0.98755
81.838	6.781	81.418	2.328	0.98873
81.921	6.727	81.488	2.388	0.98762
81.834	6.759	81.351	2.443	0.98856
81.830	6.787	81.352	2.468	0.98800
81.802	6.836	81.395	2.583	0.98642
81.918	6.783	81.521	2.479	0.98810
81.843	6.762	81.461	2.476	0.98808
81.756	6.815	81.369	2.544	0.98803
81.932	6.850	81.486	2.723	0.98802
81.925	6.841	81.485	2.616	0.98727
81.764	6.824	81.331	2.437	0.98837
81.797	6.777	81.386	2.488	0.98777
81.875	6.846	81.456	2.634	0.98789
81.784	6.853	81.384	2.549	0.98820
81.844	6.830	81.453	2.666	0.98729
81.824	6.811	81.420	2.553	0.98739
81.903	6.797	81.461	2.562	0.98746
81.892	6.834	81.461	2.590	0.98607
81.862	6.803	81.473	2.598	0.98764
81.809	6.815	81.382	2.679	0.98623
81.817	6.859	81.414	2.655	0.98673
81.873	6.929	81.501	2.833	0.98616
81.837	6.894	81.401	2.850	0.98576
81.796	6.828	81.367	2.665	0.98752
81.819	6.838	81.383	2.642	0.98768
81.709	6.852	81.292	2.698	0.98673
81.759	6.734	81.372	2.419	0.98836
81.713	6.784	81.330	2.363	0.98857
81.794	6.776	81.407	2.446	0.98843
81.813	6.740	81.421	2.371	0.98775
81.802	6.705	81.380	2.254	0.98838
81.805	6.756	81.404	2.243	0.98815
81.834	6.748	81.415	2.283	0.98848
81.724	6.714	81.312	2.173	0.98868
81.761	6.689	81.366	2.172	0.98870
81.816	6.691	81.397	2.124	0.98885
81.826	6.691	81.402	2.320	0.98812
81.863	6.751	81.451	2.338	0.98742
81.781	6.725	81.366	2.338	0.98755
81.755	6.736	81.349	2.356	0.98750
81.759	6.768	81.346	2.526	0.98644
81.832	6.798	81.401	2.493	0.98669
81.771	6.808	81.368	2.505	0.98765
81.840	6.757	81.408	2.391	0.98725
81.891	6.800	81.476	2.407	0.98783
81.913	6.829	81.484	2.575	0.98609
81.927	6.847	81.507	2.631	0.98610
81.878	6.787	81.464	2.413	0.98722
81.874	6.740	81.442	2.284	0.98725
81.770	6.767	81.374	2.233	0.98783
81.824	6.754	81.417	2.242	0.98791
81.797	6.747	81.379	2.276	0.98750
81.727	6.765	81.273	2.297	0.98774
81.671	6.740	81.267	2.292	0.98846
81.694	6.741	81.280	2.214	0.98794
81.694	6.741	81.280	2.214	0.98794
81.694	6.741	81.281	2.211	0.98793
81.808	6.673	81.353	2.135	0.98878
81.665	6.652	81.278	2.215	0.98787
81.714	6.763	81.329	2.357	0.98763
81.827	6.739	81.444	2.361	0.98801
81.734	6.706	81.334	2.426	0.98736
81.703	6.725	81.308	2.224	0.98758
81.692	6.742	81.298	2.091	0.98845
81.794	6.708	81.406	2.160	0.98859
81.719	6.750	81.283	2.294	0.98822
81.703	6.679	81.295	2.128	0.98798
81.885	6.715	81.471	2.120	0.98860
81.729	6.646	81.329	1.950	0.98964
81.825	6.687	81.395	2.146	0.98855
81.743	6.695	81.312	2.168	0.98854
