#	SIM_20_0.05_0		#	SIM_20_0.05_-10		#	SIM_20_0.05_-12		#	SIM_20_0.05_-15		#	SIM_20_0.05_-2		#	SIM_20_0.05_-4		#	SIM_20_0.05_-5		#	SIM_20_0.05_-6		#	SIM_20_0.05_-7		#	SIM_20_0.05_-8		#	SIM_20_0.05_-9	
1	179885022.524224	1	188469812.193714	1	190016279.831573	1	190736298.461145	1	183030580.457162	1	182882016.119762	1	184226119.965720	1	185488114.656157	1	187238083.529159	1	186057109.276009	1	186932444.468481
500	178783340.507859	500	188094486.231351	500	189670356.134181	500	190391458.381710	500	180549811.769075	500	182948222.415883	500	184539500.300276	500	184589299.967474	500	185099358.523663	500	186557413.303011	500	186876423.173004
1000	180099798.922336	1000	189583759.803594	1000	188621729.789097	1000	190039906.035847	1000	180688099.695015	1000	183033594.778906	1000	183386344.381922	1000	184922007.782331	1000	185594733.267876	1000	186537098.026986	1000	187297951.288486
1500	180098347.216053	1500	187831565.342266	1500	188866172.499369	1500	189980962.287780	1500	181173269.121015	1500	183033544.579641	1500	184936460.085448	1500	184832248.645217	1500	185091709.268686	1500	186689902.709165	1500	187706964.618032
2000	180590856.880572	2000	187352068.173333	2000	188784729.445056	2000	190341889.299144	2000	181774638.669763	2000	182871509.180089	2000	184454440.618453	2000	184134550.528106	2000	185060225.950622	2000	186080649.378290	2000	187120628.139427
2500	178653766.784902	2500	186595635.958589	2500	188295642.561930	2500	189075428.711841	2500	180094263.386491	2500	183884933.782930	2500	184907439.814529	2500	185737760.760421	2500	185410434.988035	2500	186082906.350231	2500	187605075.123370
3000	178453059.409690	3000	187796774.584800	3000	187630229.176947	3000	191244078.226321	3000	181453829.048570	3000	182675044.168308	3000	183600310.073255	3000	185607362.782120	3000	186136758.483691	3000	186527212.134617	3000	188959356.534910
3500	178657519.588277	3500	188588356.039822	3500	188407556.494982	3500	190351846.974536	3500	181433443.282029	3500	182928797.447117	3500	183236711.146936	3500	186188007.110923	3500	186744664.131672	3500	186215952.073069	3500	187452078.655509
4000	178948859.497076	4000	187000553.727951	4000	190462862.435186	4000	189776289.298145	4000	181414823.325207	4000	183527466.318529	4000	184944396.800216	4000	183754344.648211	4000	185834210.130500	4000	186331404.427691	4000	186766265.696658
4500	178998848.128329	4500	187852467.700084	4500	188466879.536815	4500	190919899.101095	4500	181874404.053862	4500	182864518.952035	4500	184417259.507965	4500	184969546.999159	4500	185614545.341395	4500	186383978.388044	4500	186146156.574208
5000	178654792.047048	5000	187713436.488260	5000	187802770.553370	5000	190452349.856459	5000	182837689.254321	5000	183568065.347995	5000	182760611.282776	5000	184199520.576462	5000	185348044.487593	5000	185513964.643300	5000	186524492.091128
5500	179657613.851677	5500	188808053.961512	5500	188690369.560163	5500	190890021.133978	5500	181460603.538591	5500	183959093.873600	5500	184287632.576726	5500	183969137.858579	5500	185460744.177200	5500	185357560.644566	5500	187209742.534991
6000	180159395.728491	6000	187776067.741323	6000	188942250.981555	6000	190745405.684437	6000	181272677.173136	6000	182181342.744401	6000	183631062.691251	6000	184201598.597628	6000	184704690.035010	6000	186581884.409028	6000	187093097.542309
6500	178768945.157523	6500	187244501.007447	6500	188860340.986650	6500	189798686.048515	6500	181457337.534073	6500	181684102.826629	6500	184305883.164997	6500	185618650.961400	6500	185556911.329534	6500	185499963.535979	6500	186542741.156487
7000	179375089.274485	7000	185771010.735431	7000	188175350.170515	7000	190320771.341046	7000	181622807.066805	7000	183482940.577717	7000	184657441.633750	7000	184492913.572810	7000	185059506.777110	7000	186054799.662526	7000	187556753.511041
7500	179921160.600172	7500	187637606.333141	7500	189001126.898023	7500	190230333.219774	7500	181151424.571844	7500	182360155.865779	7500	184705453.580392	7500	184206636.093773	7500	185691986.342948	7500	186142692.672765	7500	187644693.542236
8000	180264725.592652	8000	189102425.481815	8000	189619128.493267	8000	191008761.226730	8000	180750799.886183	8000	183639576.151138	8000	184072296.824590	8000	184988488.248149	8000	186246395.776713	8000	186764743.993421	8000	187682197.423259
8500	178927884.561108	8500	187989668.373349	8500	188411754.341080	8500	189730629.378250	8500	181531156.977135	8500	182488762.297310	8500	184249755.066126	8500	184270016.844530	8500	185240385.479681	8500	186114173.097887	8500	187284876.193191
9000	178093050.421288	9000	186877367.984686	9000	188092244.019348	9000	190484753.187236	9000	181676045.338189	9000	182490116.170824	9000	183008499.025201	9000	183510158.083967	9000	185487181.482667	9000	185993167.165945	9000	186509756.765478
9500	179353471.424468	9500	187248705.353408	9500	190430787.934965	9500	190361628.952637	9500	182101127.582560	9500	183103054.868338	9500	184077456.686182	9500	185116051.529974	9500	186272420.432015	9500	188058884.546283	9500	187667876.705658
10000	179519026.914805	10000	186140159.971654	10000	188871515.977739	10000	190246342.968046	10000	182677874.881691	10000	182880359.371005	10000	184181215.391060	10000	184783468.757264	10000	186417527.766486	10000	186120501.537488	10000	187051040.981508
10500	179680798.531629	10500	186632540.869036	10500	187939392.549520	10500	190944231.366763	10500	182150716.350898	10500	183456087.651873	10500	184874092.546257	10500	184669641.976431	10500	184659667.265449	10500	186564211.796474	10500	186094729.039151
11000	179739292.390261	11000	187385452.959467	11000	188822509.382231	11000	189920793.379811	11000	181167949.527654	11000	183132439.352128	11000	183697656.582253	11000	184873795.215110	11000	186389087.860567	11000	186397104.615391	11000	186805742.827060
11500	178584908.703022	11500	186947499.201860	11500	188712455.213910	11500	190420423.463521	11500	181903001.968996	11500	183362725.517701	11500	185636372.358745	11500	185652947.401022	11500	184845788.551272	11500	186129068.920485	11500	187959643.926628
